,Volcano Name,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day,Country_x,Region_x,Latitude,Longitude_x,Elevation_x,Primary Volcano Type_x,Status,Country_y,Region_y,Longitude_y,Elevation_y,Primary Volcano Type_y
1286,Caburgua-Huelemolle,,-5050.0,0.0,0.0,,,,Chile,South America,-39.25,-71.75,1652,Pyroclastic cone(s),,Chile,South America,-71.75,1652,Pyroclastic cone(s)
1287,Cagua,2.0,1860.0,10.0,0.0,,,,Philippines,Philippines and SE Asia,18.222,122.123,1133,Stratovolcano,,Philippines,Philippines and SE Asia,122.123,1133,Stratovolcano
1288,Calatrava Volcanic Field,,-3600.0,0.0,0.0,,,,Spain,Mediterranean and Western Asia,38.87,-4.02,1117,Pyroclastic cone(s),,Spain,Mediterranean and Western Asia,-4.02,1117,Pyroclastic cone(s)
1289,Calbuco,4.0,2015.0,4.0,22.0,2015.0,5.0,26.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1290,Calbuco,2.0,1972.0,8.0,26.0,1972.0,8.0,26.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1291,Calbuco,3.0,1961.0,2.0,1.0,1961.0,3.0,26.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1292,Calbuco,,1945.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1293,Calbuco,,1932.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1294,Calbuco,3.0,1929.0,1.0,6.0,1929.0,1.0,6.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1295,Calbuco,3.0,1917.0,4.0,0.0,1917.0,5.0,0.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1296,Calbuco,2.0,1911.0,0.0,0.0,1912.0,0.0,0.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1297,Calbuco,2.0,1909.0,3.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1298,Calbuco,2.0,1907.0,4.0,22.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1299,Calbuco,2.0,1906.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1300,Calbuco,2.0,1894.0,11.0,16.0,1895.0,0.0,0.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1301,Calbuco,4.0,1893.0,1.0,7.0,1894.0,1.0,16.0,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1302,Calbuco,,1792.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1303,Calbuco,,1600.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1304,Calbuco,,1380.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1305,Calbuco,4.0,710.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1306,Calbuco,,520.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1307,Calbuco,,220.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1308,Calbuco,4.0,160.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1309,Calbuco,,40.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1310,Calbuco,,-100.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1311,Calbuco,,-330.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1312,Calbuco,,-1920.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1313,Calbuco,,-4300.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1314,Calbuco,4.0,-5030.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1315,Calbuco,4.0,-5820.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1316,Calbuco,,-6300.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1317,Calbuco,5.0,-6760.0,0.0,0.0,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1318,Calbuco,4.0,-7550.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1319,Calbuco,,-7930.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1320,Calbuco,,-7990.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1321,Calbuco,,-8100.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1322,Calbuco,,-8210.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1323,Calbuco,,-8320.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1324,Calbuco,5.0,-8460.0,,,,,,Chile,South America,-41.33,-72.618,1974,Stratovolcano,,Chile,South America,-72.618,1974,Stratovolcano
1325,Callaqui,1.0,1980.0,10.0,16.0,1980.0,10.0,16.0,Chile,South America,-37.92,-71.45,3164,Stratovolcano,Historical,Chile,South America,-71.45,3164,Stratovolcano
1326,Callaqui,2.0,1751.0,12.0,31.0,,,,Chile,South America,-37.92,-71.45,3164,Stratovolcano,Historical,Chile,South America,-71.45,3164,Stratovolcano
1327,Cameroon,2.0,2000.0,5.0,28.0,2000.0,9.0,15.0,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1328,Cameroon,2.0,1999.0,3.0,28.0,1999.0,4.0,17.0,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1329,Cameroon,1.0,1989.0,5.0,29.0,1989.0,5.0,29.0,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1330,Cameroon,2.0,1982.0,10.0,16.0,1982.0,11.0,12.0,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1331,Cameroon,2.0,1959.0,1.0,23.0,1959.0,3.0,19.0,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1332,Cameroon,2.0,1954.0,6.0,28.0,1954.0,7.0,26.0,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1333,Cameroon,,1925.0,0.0,0.0,,,,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1334,Cameroon,2.0,1922.0,2.0,3.0,1922.0,8.0,24.0,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1335,Cameroon,2.0,1909.0,4.0,28.0,1909.0,6.0,0.0,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1336,Cameroon,2.0,1871.0,0.0,0.0,,,,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1337,Cameroon,2.0,1868.0,0.0,0.0,,,,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1338,Cameroon,2.0,1866.0,1.0,0.0,,,,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1339,Cameroon,2.0,1865.0,0.0,0.0,,,,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1340,Cameroon,2.0,1852.0,0.0,0.0,,,,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1341,Cameroon,2.0,1838.0,12.0,31.0,,,,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1342,Cameroon,2.0,1825.0,0.0,0.0,,,,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1343,Cameroon,3.0,1807.0,0.0,0.0,,,,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1344,Cameroon,3.0,1650.0,0.0,0.0,,,,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1345,Cameroon,3.0,-450.0,0.0,0.0,,,,Cameroon,Africa and Red Sea,4.203,9.17,4095,Stratovolcano,,Cameroon,Africa and Red Sea,9.17,4095,Stratovolcano
1346,Camiguin,3.0,1948.0,9.0,1.0,1953.0,7.0,16.0,Philippines,Philippines and SE Asia,9.203,124.673,1552,Stratovolcano(es),,Philippines,Philippines and SE Asia,124.673,1552,Stratovolcano(es)
1347,Camiguin,2.0,1871.0,4.0,30.0,1875.0,0.0,0.0,Philippines,Philippines and SE Asia,9.203,124.673,1552,Stratovolcano(es),,Philippines,Philippines and SE Asia,124.673,1552,Stratovolcano(es)
1348,Camiguin,2.0,1862.0,0.0,0.0,,,,Philippines,Philippines and SE Asia,9.203,124.673,1552,Stratovolcano(es),,Philippines,Philippines and SE Asia,124.673,1552,Stratovolcano(es)
1349,Camiguin,2.0,1827.0,0.0,0.0,,,,Philippines,Philippines and SE Asia,9.203,124.673,1552,Stratovolcano(es),,Philippines,Philippines and SE Asia,124.673,1552,Stratovolcano(es)
1350,Camiguin de Babuyanes,2.0,1857.0,0.0,0.0,,,,Philippines,Philippines and SE Asia,18.83,121.86,712,Stratovolcano,Historical,Philippines,Philippines and SE Asia,121.86,712,Stratovolcano
1351,Campi Flegrei,3.0,1538.0,9.0,29.0,1538.0,10.0,6.0,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1352,Campi Flegrei,1.0,1198.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1353,Campi Flegrei,4.0,-1650.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1354,Campi Flegrei,4.0,-1870.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1355,Campi Flegrei,4.0,-2000.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1356,Campi Flegrei,3.0,-2040.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1357,Campi Flegrei,2.0,-2080.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1358,Campi Flegrei,5.0,-2150.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1359,Campi Flegrei,,-2220.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1360,Campi Flegrei,3.0,-2330.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1361,Campi Flegrei,,-2440.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1362,Campi Flegrei,4.0,-2500.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1363,Campi Flegrei,,-2580.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1364,Campi Flegrei,,-2890.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1365,Campi Flegrei,,-6300.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1366,Campi Flegrei,3.0,-6490.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1367,Campi Flegrei,4.0,-6650.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1368,Campi Flegrei,,-7590.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1369,Campi Flegrei,3.0,-7980.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1370,Campi Flegrei,4.0,-8480.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,40.827,14.139,458,Caldera,,Italy,Mediterranean and Western Asia,14.139,458,Caldera
1371,Campi Flegrei Mar Sicilia,0.0,1867.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,37.1,12.7,-8,Submarine,Historical,Italy,Mediterranean and Western Asia,12.7,-8,Submarine
1372,Campi Flegrei Mar Sicilia,2.0,1863.0,8.0,12.0,,,,Italy,Mediterranean and Western Asia,37.1,12.7,-8,Submarine,Historical,Italy,Mediterranean and Western Asia,12.7,-8,Submarine
1373,Campi Flegrei Mar Sicilia,2.0,1846.0,10.0,4.0,1846.0,10.0,5.0,Italy,Mediterranean and Western Asia,37.1,12.7,-8,Submarine,Historical,Italy,Mediterranean and Western Asia,12.7,-8,Submarine
1374,Campi Flegrei Mar Sicilia,3.0,1831.0,6.0,28.0,1831.0,8.0,11.0,Italy,Mediterranean and Western Asia,37.1,12.7,-8,Submarine,Historical,Italy,Mediterranean and Western Asia,12.7,-8,Submarine
1375,Campi Flegrei Mar Sicilia,0.0,1632.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,37.1,12.7,-8,Submarine,Historical,Italy,Mediterranean and Western Asia,12.7,-8,Submarine
1376,Campi Flegrei Mar Sicilia,,-253.0,0.0,0.0,,,,Italy,Mediterranean and Western Asia,37.1,12.7,-8,Submarine,Historical,Italy,Mediterranean and Western Asia,12.7,-8,Submarine
1377,Candlemas Island,2.0,1911.0,11.0,6.0,,,,United Kingdom,Antarctica,-57.08,-26.67,550,Stratovolcano,Historical,United Kingdom,Antarctica,-26.67,550,Stratovolcano
1378,Candlemas Island,2.0,1823.0,0.0,0.0,,,,United Kingdom,Antarctica,-57.08,-26.67,550,Stratovolcano,Historical,United Kingdom,Antarctica,-26.67,550,Stratovolcano
1379,Candlemas Island,,-1250.0,0.0,0.0,,,,United Kingdom,Antarctica,-57.08,-26.67,550,Stratovolcano,Historical,United Kingdom,Antarctica,-26.67,550,Stratovolcano
1380,Carlisle,,1828.0,0.0,0.0,,,,United States,Alaska,52.894,-170.054,1620,Stratovolcano,,United States,Alaska,-170.054,1620,Stratovolcano
1381,Carlisle,,1774.0,7.0,2.0,,,,United States,Alaska,52.894,-170.054,1620,Stratovolcano,,United States,Alaska,-170.054,1620,Stratovolcano
1382,Carrizozo,,-3250.0,0.0,0.0,,,,United States,Canada and Western USA,33.78,-105.93,1731,Pyroclastic cone(s),Holocene,United States,Canada and Western USA,-105.93,1731,Pyroclastic cone(s)
1383,Carrán-Los Venados,2.0,1979.0,4.0,14.0,1979.0,5.0,20.0,Chile,South America,-40.35,-72.07,1114,Pyroclastic cone(s),,Chile,South America,-72.07,1114,Pyroclastic cone(s)
1384,Carrán-Los Venados,4.0,1955.0,7.0,27.0,1955.0,11.0,12.0,Chile,South America,-40.35,-72.07,1114,Pyroclastic cone(s),,Chile,South America,-72.07,1114,Pyroclastic cone(s)
1385,Carrán-Los Venados,3.0,1907.0,4.0,9.0,1908.0,2.0,0.0,Chile,South America,-40.35,-72.07,1114,Pyroclastic cone(s),,Chile,South America,-72.07,1114,Pyroclastic cone(s)
1386,Cayambe,2.0,1785.0,2.0,0.0,1786.0,3.0,0.0,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1387,Cayambe,,1700.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1388,Cayambe,,1590.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1389,Cayambe,4.0,1570.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1390,Cayambe,,1440.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1391,Cayambe,4.0,1290.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1392,Cayambe,,1270.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1393,Cayambe,4.0,1040.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1394,Cayambe,,880.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1395,Cayambe,,260.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1396,Cayambe,,200.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1397,Cayambe,,170.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1398,Cayambe,,10.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1399,Cayambe,,-180.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1400,Cayambe,,-230.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1401,Cayambe,,-260.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1402,Cayambe,,-460.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1403,Cayambe,,-510.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1404,Cayambe,,-560.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1405,Cayambe,,-1300.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1406,Cayambe,,-1650.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1407,Cayambe,,-1800.0,0.0,0.0,,,,Ecuador,South America,0.029,-77.986,5790,Compound,,Ecuador,South America,-77.986,5790,Compound
1408,Cayutue-La Vigueria,,-190.0,0.0,0.0,,,,Chile,South America,-41.25,-72.27,506,Pyroclastic cone(s),,Chile,South America,-72.27,506,Pyroclastic cone(s)
1409,Ceboruco,3.0,1870.0,2.0,21.0,1875.0,0.0,0.0,Mexico,México and Central America,21.125,-104.508,2280,Stratovolcano,Historical,Mexico,México and Central America,-104.508,2280,Stratovolcano
1410,Ceboruco,,1567.0,0.0,0.0,,,,Mexico,México and Central America,21.125,-104.508,2280,Stratovolcano,Historical,Mexico,México and Central America,-104.508,2280,Stratovolcano
1411,Ceboruco,,1542.0,0.0,0.0,,,,Mexico,México and Central America,21.125,-104.508,2280,Stratovolcano,Historical,Mexico,México and Central America,-104.508,2280,Stratovolcano
1412,Ceboruco,6.0,930.0,0.0,0.0,,,,Mexico,México and Central America,21.125,-104.508,2280,Stratovolcano,Historical,Mexico,México and Central America,-104.508,2280,Stratovolcano
1413,"Cendres, Ile des",2.0,1923.0,3.0,2.0,1923.0,5.0,13.0,Vietnam,Philippines and SE Asia,10.158,109.014,-20,Submarine,Historical,Vietnam,Philippines and SE Asia,109.014,-20,Submarine
1414,Central Bismarck Sea,0.0,1972.0,1.0,8.0,1972.0,1.0,12.0,Papua New Guinea,Melanesia and Australia,-3.03,147.78,-1300,Submarine,,Papua New Guinea,Melanesia and Australia,147.78,-1300,Submarine
1415,Cereme,2.0,1951.0,3.0,1.0,1951.0,3.0,2.0,Indonesia,Indonesia,-6.892,108.4,3078,Stratovolcano,Historical,Indonesia,Indonesia,108.4,3078,Stratovolcano
1416,Cereme,2.0,1937.0,6.0,24.0,1938.0,1.0,7.0,Indonesia,Indonesia,-6.892,108.4,3078,Stratovolcano,Historical,Indonesia,Indonesia,108.4,3078,Stratovolcano
1417,Cereme,2.0,1805.0,4.0,0.0,,,,Indonesia,Indonesia,-6.892,108.4,3078,Stratovolcano,Historical,Indonesia,Indonesia,108.4,3078,Stratovolcano
1418,Cereme,2.0,1775.0,1.0,4.0,,,,Indonesia,Indonesia,-6.892,108.4,3078,Stratovolcano,Historical,Indonesia,Indonesia,108.4,3078,Stratovolcano
1419,Cereme,2.0,1772.0,8.0,11.0,1772.0,8.0,12.0,Indonesia,Indonesia,-6.892,108.4,3078,Stratovolcano,Historical,Indonesia,Indonesia,108.4,3078,Stratovolcano
1420,Cereme,3.0,1698.0,2.0,3.0,,,,Indonesia,Indonesia,-6.892,108.4,3078,Stratovolcano,Historical,Indonesia,Indonesia,108.4,3078,Stratovolcano
1421,Chacana,0.0,1773.0,0.0,0.0,,,,Ecuador,South America,-0.375,-78.25,4643,Caldera,Historical,Ecuador,South America,-78.25,4643,Caldera
1422,Chacana,0.0,1760.0,0.0,0.0,,,,Ecuador,South America,-0.375,-78.25,4643,Caldera,Historical,Ecuador,South America,-78.25,4643,Caldera
1423,Chacana,,-50.0,0.0,0.0,,,,Ecuador,South America,-0.375,-78.25,4643,Caldera,Historical,Ecuador,South America,-78.25,4643,Caldera
1424,Chacana,,-1580.0,0.0,0.0,,,,Ecuador,South America,-0.375,-78.25,4643,Caldera,Historical,Ecuador,South America,-78.25,4643,Caldera
1425,Chacana,,-8050.0,0.0,0.0,,,,Ecuador,South America,-0.375,-78.25,4643,Caldera,Historical,Ecuador,South America,-78.25,4643,Caldera
1426,Chachadake [Tiatia],2.0,1981.0,6.0,10.0,1981.0,6.0,25.0,Japan - administered by Russia,Kuril Islands,44.353,146.252,1822,Stratovolcano,,Japan - administered by Russia,Kuril Islands,146.252,1822,Stratovolcano
1427,Chachadake [Tiatia],2.0,1978.0,7.0,20.0,,,,Japan - administered by Russia,Kuril Islands,44.353,146.252,1822,Stratovolcano,,Japan - administered by Russia,Kuril Islands,146.252,1822,Stratovolcano
1428,Chachadake [Tiatia],4.0,1973.0,7.0,14.0,1973.0,7.0,28.0,Japan - administered by Russia,Kuril Islands,44.353,146.252,1822,Stratovolcano,,Japan - administered by Russia,Kuril Islands,146.252,1822,Stratovolcano
1429,Chachadake [Tiatia],2.0,1812.0,8.0,0.0,,,,Japan - administered by Russia,Kuril Islands,44.353,146.252,1822,Stratovolcano,,Japan - administered by Russia,Kuril Islands,146.252,1822,Stratovolcano
1430,Chachimbiro,3.0,-3740.0,0.0,0.0,,,,Ecuador,South America,0.468,-78.287,4106,Stratovolcano,,Ecuador,South America,-78.287,4106,Stratovolcano
1431,Chaine des Puys,,-4040.0,0.0,0.0,,,,France,Mediterranean and Western Asia,45.775,2.97,1464,Lava dome(s),,France,Mediterranean and Western Asia,2.97,1464,Lava dome(s)
1432,Chaine des Puys,,-5760.0,0.0,0.0,,,,France,Mediterranean and Western Asia,45.775,2.97,1464,Lava dome(s),,France,Mediterranean and Western Asia,2.97,1464,Lava dome(s)
1433,Chaine des Puys,,-6020.0,0.0,0.0,,,,France,Mediterranean and Western Asia,45.775,2.97,1464,Lava dome(s),,France,Mediterranean and Western Asia,2.97,1464,Lava dome(s)
1434,Chaine des Puys,,-6250.0,0.0,0.0,,,,France,Mediterranean and Western Asia,45.775,2.97,1464,Lava dome(s),,France,Mediterranean and Western Asia,2.97,1464,Lava dome(s)
1435,Chaine des Puys,,-6550.0,0.0,0.0,,,,France,Mediterranean and Western Asia,45.775,2.97,1464,Lava dome(s),,France,Mediterranean and Western Asia,2.97,1464,Lava dome(s)
1436,Chaine des Puys,,-7020.0,0.0,0.0,,,,France,Mediterranean and Western Asia,45.775,2.97,1464,Lava dome(s),,France,Mediterranean and Western Asia,2.97,1464,Lava dome(s)
1437,Chaine des Puys,,-7740.0,0.0,0.0,,,,France,Mediterranean and Western Asia,45.775,2.97,1464,Lava dome(s),,France,Mediterranean and Western Asia,2.97,1464,Lava dome(s)
1438,Chaine des Puys,,-7840.0,0.0,0.0,,,,France,Mediterranean and Western Asia,45.775,2.97,1464,Lava dome(s),,France,Mediterranean and Western Asia,2.97,1464,Lava dome(s)
1439,Chaiten,4.0,2008.0,5.0,2.0,2011.0,5.0,31.0,Chile,South America,-42.833,-72.646,1122,Caldera,Holocene,Chile,South America,-72.646,1122,Caldera
