Year,log( CO2 / 277.3 ),Volcanic,Temperature (C),Fit
1871.75,0.040334333,0.121905745,8.5461407,8.5204067
1871.833333,0.040382273,0.118435325,8.5043859,8.5206728
1871.916667,0.040430427,0.115063701,8.5443258,8.5209398
1872,0.040478801,0.111788061,8.5497923,8.5212049
1872.083333,0.040527401,0.108605672,8.5412855,8.5214701
1872.166667,0.040576234,0.105513879,8.5321817,8.5217352
1872.25,0.040625306,0.102510104,8.5547972,8.5220003
1872.333333,0.040674625,0.09959184,8.5585966,8.5222645
1872.416667,0.040724195,0.096756654,8.572051,8.5225286
1872.5,0.040774025,0.094002179,8.5348749,8.5227928
1872.583333,0.04082412,0.09132612,8.5357285,8.5230579
1872.666667,0.040874487,0.088726243,8.6025867,8.5233221
1872.75,0.040925132,0.086200379,8.5992575,8.5235863
1872.833333,0.040976062,0.083746421,8.5701962,8.5238504
1872.916667,0.041027283,0.081362323,8.5510588,8.5241156
1873,0.041078802,0.079046096,8.5680552,8.5243807
1873.083333,0.041130625,0.076795807,8.5707235,8.5246458
1873.166667,0.041182759,0.074609579,8.5692072,8.5249119
1873.25,0.04123521,0.072485589,8.5330229,8.5251789
1873.333333,0.041287985,0.070422065,8.5457716,8.5254459
1873.416667,0.041341089,0.068417286,8.592268,8.525713
1873.5,0.041394531,0.066469579,8.6823606,8.5259809
1873.583333,0.041448315,0.064577319,8.7349367,8.5262499
1873.666667,0.041502449,0.062738928,8.7256241,8.5265207
1873.75,0.041556939,0.060952872,8.6818771,8.5267906
1873.833333,0.041611791,0.059217662,8.7406988,8.5270624
1873.916667,0.041667013,0.05753185,8.7644873,8.5273333
1874,0.041722609,0.05589403,8.7636948,8.527607
1874.083333,0.041778588,0.054302836,8.7480402,8.5278816
1874.166667,0.041834954,0.052756939,8.748724,8.5281563
1874.25,0.041891716,0.051255052,8.7986364,8.5284328
1874.333333,0.041948878,0.04979592,8.787674,8.5287094
1874.416667,0.042006448,0.048378327,8.7873125,8.5289888
1874.5,0.042064432,0.04700109,8.7583227,8.5292683
1874.583333,0.042122837,0.04566306,8.6732264,8.5295496
1874.666667,0.042181669,0.044363121,8.6242886,8.5298319
1874.75,0.042240934,0.043100189,8.625618,8.5301151
1874.833333,0.042300638,0.041873211,8.5844584,8.5304012
1874.916667,0.042360789,0.040681162,8.5387735,8.5306873
1875,0.042421393,0.039523048,8.5317345,8.5309753
1875.083333,0.042482456,0.038397903,8.5438929,8.5312653
1875.166667,0.042543984,0.03730479,8.5124807,8.5315571
1875.25,0.042605985,0.036242795,8.4524183,8.5318499
1875.333333,0.042668463,0.035211033,8.4219675,8.5321445
1875.416667,0.042731427,0.034208643,8.3352308,8.5324411
1875.5,0.042794882,0.033234789,8.2954178,8.5327387
1875.583333,0.042858834,0.032288659,8.3066807,8.5330391
1875.666667,0.04292329,0.031369464,8.3178892,8.5333414
1875.75,0.042988257,0.030476436,8.3506622,8.5336447
1875.833333,0.043053741,0.029608831,8.3663654,8.5339508
1875.916667,0.043119748,0.028765925,8.3484583,8.5342579
1876,0.043186285,0.027947015,8.3307352,8.5345669
1876.083333,0.043253358,0.027151418,8.3361654,8.5348797
1876.166667,0.043320973,0.02637847,8.333621,8.5351925
1876.25,0.043389137,0.025627526,8.363287,8.5355091
1876.333333,0.043457857,0.02489796,8.3804674,8.5358267
1876.416667,0.043527138,0.024189163,8.4290667,8.5361471
1876.5,0.043596987,0.023500545,8.3826971,8.5364695
1876.583333,0.043667411,0.02283153,8.4297495,8.5367937
1876.666667,0.043738416,0.022181561,8.4446087,8.5371208
1876.75,0.043810007,0.021550095,8.4904718,8.5374508
1876.833333,0.043882193,0.020936605,8.4837685,8.5377817
1876.916667,0.043954978,0.020340581,8.5048018,8.5381165
1877,0.04402837,0.019761524,8.5283775,8.5384521
1877.083333,0.044102374,0.019198952,8.5579462,8.5387917
1877.166667,0.044176997,0.018652395,8.61304,8.5391331
1877.25,0.044252246,0.018121397,8.6347704,8.5394773
1877.333333,0.044328127,0.017605516,8.6542139,8.5398235
1877.416667,0.044404645,0.017104321,8.740201,8.5401726
1877.5,0.044481809,0.016617395,8.8042049,8.5405254
1877.583333,0.044559623,0.01614433,8.7604036,8.5408802
1877.666667,0.044638094,0.015684732,8.8059015,8.5412378
1877.75,0.044717229,0.015238218,8.8869839,8.5415974
1877.833333,0.044797034,0.014804416,8.95508,8.5419607
1877.916667,0.044877515,0.014382963,8.954298,8.5423269
1878,0.044958678,0.013973508,8.9794493,8.542695
1878.083333,0.045040531,0.013575709,8.9707174,8.543067
1878.166667,0.045123078,0.013189235,8.9644604,8.5434418
1878.25,0.045206327,0.012813763,8.9720154,8.5438185
1878.333333,0.045290284,0.01244898,8.9824905,8.544199
1878.416667,0.045374955,0.012094582,8.9971371,8.5445833
1878.5,0.045460347,0.011750272,9.0066614,8.5449696
1878.583333,0.045546465,0.011415765,9.0558701,8.5453596
1878.666667,0.045633317,0.01109078,9.0328207,8.5457525
1878.75,0.045720908,0.010775047,8.9155855,8.5461483
1878.833333,0.045809244,0.010468303,8.838048,8.5465479
1878.916667,0.045898333,0.01017029,8.8283787,8.5469494
1879,0.04598818,0.009880762,8.7758741,8.5473557
1879.083333,0.046078791,0.009599476,8.747529,8.5477648
1879.166667,0.046170173,0.009326197,8.6801348,8.5481768
1879.25,0.046262332,0.009060699,8.6261568,8.5485926
1879.333333,0.046355275,0.008802758,8.6124868,8.5490112
1879.416667,0.046449007,0.008552161,8.5306387,8.5494337
1879.5,0.046543535,0.008308697,8.5124187,8.54986
1879.583333,0.046638866,0.008072165,8.4741697,8.5502892
1879.666667,0.046735003,0.007842366,8.3952999,8.5507212
1879.75,0.046831951,0.007619109,8.3827791,8.551158
1879.833333,0.04692971,0.007402208,8.3663836,8.5515976
1879.916667,0.047028279,0.007191481,8.4017811,8.552042
1880,0.047127655,0.006986754,8.4176588,8.5524883
1880.083333,0.047227831,0.006787854,8.4021559,8.5529385
1880.166667,0.047328801,0.006594617,8.4525471,8.5533924
1880.25,0.047430554,0.006406881,8.4487772,8.5538502
1880.333333,0.047533078,0.00622449,8.4155054,8.5543108
1880.416667,0.04763636,0.006047291,8.449357,8.5547752
1880.5,0.047740382,0.005875136,8.4792528,8.5552425
1880.583333,0.047845128,0.005707882,8.5471945,8.5557117
1880.666667,0.047950576,0.00554539,8.5980701,8.5561857
1880.75,0.048056709,0.005387524,8.6136284,8.5566616
1880.833333,0.048163505,0.005234151,8.6777506,8.5571413
1880.916667,0.048270947,0.005085145,8.6849623,8.5576239
1881,0.048379014,0.004940381,8.6446066,8.5581093
1881.083333,0.048487687,0.004799738,8.6502924,8.5585966
1881.166667,0.048596946,0.004663099,8.6452255,8.5590858
1881.25,0.048706772,0.004530349,8.6695719,8.5595789
1881.333333,0.048817146,0.004401379,8.687727,8.5600739
1881.416667,0.048928049,0.00427608,8.6507797,8.5605707
1881.5,0.04903946,0.004154349,8.6544933,8.5610704
1881.583333,0.049151361,0.004036082,8.6822996,8.5615721
1881.666667,0.049263732,0.003921183,8.7243052,8.5620756
1881.75,0.049376553,0.003809555,8.7395086,8.5625811
1881.833333,0.049489806,0.003701104,8.690649,8.5630884
1881.916667,0.049603471,0.003595741,8.6624022,8.5635977
1882,0.049717529,0.003493377,8.6651964,8.5641088
1882.083333,0.04983196,0.003393927,8.631176,8.564621
1882.166667,0.049946744,0.003297309,8.6286745,8.565136
1882.25,0.050061864,0.003203441,8.6342974,8.5656509
1882.333333,0.050177298,0.003112245,8.5898428,8.5661688
1882.416667,0.050293029,0.003023645,8.5503101,8.5666866
1882.5,0.050409037,0.002937568,8.4769611,8.5672054
1882.583333,0.050525301,0.002853941,8.3500814,8.5677271
1882.666667,0.050641804,0.002772695,8.2439537,8.5682478
1882.75,0.050758526,0.002693762,8.2439632,8.5687704
1882.833333,0.050875447,0.002617076,8.252944,8.569293
1882.916667,0.050992549,0.002542573,8.2583647,8.5698185
1883,0.051109812,0.00247019,8.3048487,8.570343
1883.083333,0.051227216,1.798302858,8.334918,8.5436678
1883.166667,0.051344743,3.543011656,8.3057346,8.517766
1883.25,0.051462374,5.238051982,8.2823849,8.4926186
1883.333333,0.051580089,6.884837799,8.3233547,8.4682016
1883.416667,0.051697868,8.484742821,8.3307695,8.4444962
1883.5,0.051815694,10.03910165,8.4037361,8.4214802
1883.583333,0.051933546,11.54921091,8.4420595,8.3991337
1883.666667,0.052051405,13.01633028,8.4868259,8.3774395
1883.75,0.052169253,14.44168361,8.3917484,8.3563776
1883.833333,0.052287069,15.8264599,8.3508196,8.3359289
1883.916667,0.052404836,17.1718143,8.2925959,8.3160782
1884,0.052522533,18.47886907,8.2360697,8.2968073
1884.083333,0.052640142,17.95281154,8.2129526,8.3052998
1884.166667,0.052757644,17.44172984,8.2125187,8.3135653
1884.25,0.052875019,16.94519765,8.2015486,8.3216105
1884.333333,0.052992248,16.46280077,8.1858501,8.3294411
1884.416667,0.053109312,15.99413679,8.2044373,8.3370619
1884.5,0.053226193,15.53881476,8.2021408,8.3444805
1884.583333,0.05334287,15.09645487,8.1351156,8.3517017
1884.666667,0.053459326,14.6666881,8.1193371,8.3587313
1884.75,0.05357554,14.24915596,8.1797495,8.3655739
1884.833333,0.053691495,13.84351015,8.1935663,8.3722363
1884.916667,0.05380717,13.44941229,8.2248869,8.3787222
1885,0.053922547,13.06653363,8.2343826,8.3850355
1885.083333,0.054037606,12.69455478,8.2502451,8.3911839
1885.166667,0.05415233,12.33316545,8.2557516,8.3971701
1885.25,0.054266698,11.98206417,8.2726068,8.4029989
1885.333333,0.054380692,11.64095806,8.2822237,8.4086742
1885.416667,0.054494292,11.30956258,8.30655,8.4142008
1885.5,0.054607481,10.98760129,8.3547668,8.4195833
1885.583333,0.054720238,10.67480561,8.3970442,8.4248247
1885.666667,0.054832545,10.37091461,8.3583364,8.4299288
1885.75,0.054944382,10.07567481,8.3329039,8.4349003
1885.833333,0.055055732,9.788839903,8.3682928,8.4397411
1885.916667,0.055166575,9.510170632,8.383215,8.4444571
1886,0.055276891,9.239434535,8.3888569,8.4490509
1886.083333,0.055386663,9.134730384,8.4100504,8.4511271
1886.166667,0.055495871,9.033006958,8.4065962,8.4531546
1886.25,0.055604496,8.9341794,8.4166832,8.4551373
1886.333333,0.055712519,8.83816527,8.4008455,8.4570742
1886.416667,0.055819922,8.744884477,8.380147,8.4589663
1886.5,0.055926685,8.654259206,8.3535833,8.4608154
1886.583333,0.05603279,8.566213861,8.285923,8.4626236
1886.666667,0.056138218,8.480674996,8.3137064,8.4643898
1886.75,0.056242949,8.397571257,8.3322535,8.466116
1886.833333,0.056346966,8.31683332,8.3263073,8.467803
1886.916667,0.056450249,8.238393835,8.3396673,8.4694529
1887,0.056552779,8.16218737,8.3525763,8.4710646
1887.083333,0.056654538,7.929825739,8.3418407,8.4750395
1887.166667,0.056755506,7.704078994,8.3244781,8.4789095
1887.25,0.056855665,7.484758819,8.3310766,8.4826784
1887.333333,0.056954996,7.271682265,8.34163,8.4863491
1887.416667,0.05705348,7.064671586,8.3726282,8.4899244
1887.5,0.057151099,6.8635541,8.3256607,8.4934063
1887.583333,0.057247833,6.668162038,8.406745,8.4967976
1887.666667,0.057343663,6.478332408,8.407527,8.5001011
1887.75,0.057438572,6.29390686,8.3916645,8.5033188
1887.833333,0.05753254,6.114731549,8.3947515,8.5064526
1887.916667,0.057625548,5.940657012,8.3770618,8.5095034
1888,0.057717577,5.771538038,8.3830719,8.512476
1888.083333,0.057808609,5.607233554,8.399826,8.5153723
1888.166667,0.057898625,5.447606499,8.4350729,8.5181913
1888.25,0.057987607,5.292523717,8.4363241,8.5209379
1888.333333,0.058075534,5.14185584,8.4736071,8.523613
1888.416667,0.058162389,4.995477185,8.483264,8.5262175
1888.5,0.058248153,4.853265647,8.5031605,8.5287542
1888.583333,0.058332808,4.715102595,8.4902916,8.5312262
1888.666667,0.058416333,4.580872777,8.5955515,8.5336313
1888.75,0.058498711,4.450464221,8.6728716,8.5359745
1888.833333,0.058579923,4.323768144,8.7398252,8.5382566
1888.916667,0.05865995,4.200678858,8.785284,8.5404787
1889,0.058738773,4.081093685,8.8128386,8.5426416
1889.083333,0.058816373,3.96491287,8.8157969,8.5447474
1889.166667,0.058892733,3.852039497,8.8186102,8.5467987
1889.25,0.058967832,3.74237941,8.8036537,8.5487947
1889.333333,0.059041653,3.635841132,8.7725945,8.5507374
1889.416667,0.059114176,3.532335793,8.7203875,8.5526295
1889.5,0.059185383,3.43177705,8.7190104,8.554471
1889.583333,0.059255255,3.334081019,8.729229,8.556263
1889.666667,0.059323776,3.239166204,8.6514168,8.5580063
1889.75,0.059390931,3.14695343,8.5724087,8.5597029
1889.833333,0.059456712,3.057365775,8.5072269,8.5613527
1889.916667,0.059521114,2.970328506,8.4522648,8.5629597
1890,0.059584133,2.885769019,8.4179401,8.5645218
1890.083333,0.059645773,2.803616777,8.3984442,8.566041
1890.166667,0.059706038,2.72380325,8.3720083,8.5675192
1890.25,0.059764937,2.646261858,8.3720274,8.5689573
1890.333333,0.059822484,2.57092792,8.402709,8.5703545
1890.416667,0.059878696,2.497738593,8.4170771,8.5717134
1890.5,0.059933592,2.426632824,8.4000673,8.5730371
1890.583333,0.059987197,2.357551297,8.3882246,8.5743227
1890.666667,0.060039537,2.290436388,8.3466129,8.575573
1890.75,0.060090638,2.225232111,8.384263,8.5767879
1890.833333,0.060140525,2.161884072,8.3677244,8.5779705
1890.916667,0.060189225,2.100339429,8.3834448,8.5791206
1891,0.060236763,2.040546842,8.3873568,8.5802374
1891.083333,0.060283167,1.982456435,8.3771915,8.5813255
1891.166667,0.06032846,1.926019748,8.3919973,8.5823822
1891.25,0.060372671,1.871189705,8.4102221,8.5834103
1891.333333,0.060415823,1.817920566,8.3714914,8.5844097
1891.416667,0.060457944,1.766167897,8.3550835,8.5853815
1891.5,0.06049906,1.715888525,8.4152098,8.5863276
1891.583333,0.060539195,1.667040509,8.4489307,8.5872459
1891.666667,0.060578377,1.619583102,8.5245352,8.5881395
1891.75,0.06061663,1.573476715,8.5000725,8.5890083
1891.833333,0.060653981,1.528682887,8.4908247,8.5898542
1891.916667,0.060690456,1.485164253,8.4758005,8.5906763
1892,0.060726081,1.44288451,8.4980125,8.5914755
1892.083333,0.060760881,1.401808388,8.4935217,8.5922537
1892.166667,0.060794882,1.361901625,8.4866323,8.5930099
1892.25,0.06082811,1.323130929,8.4824076,8.5937452
1892.333333,0.060860592,1.28546396,8.5258627,8.5944605
1892.416667,0.060892352,1.248869296,8.5116777,8.5951576
1892.5,0.060923417,1.213316412,8.4528723,8.5958338
1892.583333,0.060953813,1.178775649,8.3411436,8.5964937
1892.666667,0.060983564,1.145218194,8.2492628,8.5971346
1892.75,0.061012698,1.112616055,8.2896566,8.5977583
1892.833333,0.061041241,1.080942036,8.3247862,8.5983658
1892.916667,0.061069216,1.050169714,8.330842,8.5989561
1893,0.061096652,1.020273421,8.3127699,8.5995321
1893.083333,0.061123573,0.991228217,8.3456364,8.6000919
1893.166667,0.061150005,0.963009874,8.3471184,8.6006374
1893.25,0.061175975,0.935594852,8.3489866,8.6011686
1893.333333,0.061201507,0.908960283,8.3386459,8.6016865
1893.416667,0.061226628,0.883083948,8.4207716,8.60219
1893.5,0.061251363,0.857944262,8.4455299,8.6026812
1893.583333,0.061275738,0.833520255,8.5295973,8.6031599
1893.666667,0.06129978,0.809791551,8.6290865,8.6036272
1893.75,0.061323513,0.786738358,8.6468582,8.6040821
1893.833333,0.061346964,0.764341444,8.6149149,8.6045265
1893.916667,0.061370159,0.742582126,8.6267347,8.6049595
1894,0.061393122,0.721442255,8.6034002,8.605382
1894.083333,0.061415881,0.700904194,8.5771503,8.6057949
1894.166667,0.06143846,0.680950812,8.5815516,8.6061974
1894.25,0.061460886,0.661565465,8.5609818,8.6065912
1894.333333,0.061483183,0.64273198,8.5578337,8.6069765
1894.416667,0.061505379,0.624434648,8.5137129,8.6073532
1894.5,0.061527499,0.606658206,8.5136147,8.6077204
1894.583333,0.061549568,0.589387824,8.4887037,8.6080809
1894.666667,0.061571613,0.572609097,8.4245539,8.6084337
1894.75,0.061593658,0.556308028,8.3856211,8.608779
1894.833333,0.061615731,0.540471018,8.4346933,8.6091175
1894.916667,0.061637855,0.525084857,8.4285088,8.6094494
1895,0.061660059,0.510136711,8.4508114,8.6097746
1895.083333,0.061682366,0.495614109,8.4584723,8.610095
1895.166667,0.061704803,0.481504937,8.4642477,8.6104088
1895.25,0.061727395,0.467797426,8.4820681,8.6107178
1895.333333,0.061750169,0.454480142,8.4787197,8.6110201
1895.416667,0.06177315,0.441541974,8.5084076,8.6113195
1895.5,0.061796363,0.428972131,8.5368605,8.6116133
1895.583333,0.061819835,0.416760127,8.6146116,8.6119032
1895.666667,0.061843592,0.404895776,8.6663132,8.6121893
1895.75,0.061867658,0.393369179,8.6405993,8.6124706
1895.833333,0.06189206,0.382170722,8.573,8.6127491
1895.916667,0.061916823,0.371291063,8.5752249,8.6130247
1896,0.061941973,0.360721127,8.5988512,8.6132975
1896.083333,0.061967536,0.350452097,8.6170359,8.6135664
1896.166667,0.061993538,0.340475406,8.6322241,8.6138344
1896.25,0.062020003,0.330782732,8.6431971,8.6140995
1896.333333,0.062046959,0.32136599,8.6731987,8.6143618
1896.416667,0.062074431,0.312217324,8.647357,8.6146231
1896.5,0.062102443,0.303329103,8.6350336,8.6148834
1896.583333,0.062131023,0.294693912,8.5974836,8.6151419
1896.666667,0.062160196,0.286304549,8.5774584,8.6153994
1896.75,0.062189986,0.278154014,8.5773859,8.6156549
1896.833333,0.062220421,0.270235509,8.6408434,8.6159115
1896.916667,0.062251526,0.262542429,8.6726294,8.6161661
1897,0.062283326,0.255068355,8.6678171,8.6164217
1897.083333,0.062315848,0.247807054,8.6728277,8.6166763
1897.166667,0.062349116,0.240752469,8.6729927,8.6169319
1897.25,0.062383156,0.233898713,8.678175,8.6171885
1897.333333,0.062417995,0.227240071,8.6661539,8.617445
1897.416667,0.062453657,0.220770987,8.6896496,8.6177025
1897.5,0.062490169,0.214486066,8.6738405,8.6179609
1897.583333,0.062527555,0.208380064,8.7456055,8.6182203
1897.666667,0.062565843,0.202447888,8.7367668,8.6184807
1897.75,0.062605056,0.196684589,8.688879,8.6187429
1897.833333,0.062645222,0.191085361,8.6645365,8.6190071
1897.916667,0.062686365,0.185645532,8.6327057,8.6192741
1898,0.062728511,0.180360564,8.6343126,8.6195421
1898.083333,0.062771686,0.175226049,8.6142235,8.619812
1898.166667,0.062815915,0.170237703,8.6066923,8.6200848
1898.25,0.062861224,0.165391366,8.591979,8.6203613
1898.333333,0.062907638,0.160682995,8.555213,8.6206398
1898.416667,0.062955184,0.156108662,8.5321655,8.6209221
1898.5,0.063003886,0.151664551,8.5410051,8.6212063
1898.583333,0.06305377,0.147346956,8.5209322,8.6214943
1898.666667,0.063104862,0.143152274,8.5226068,8.6217861
1898.75,0.063157187,0.139077007,8.5876741,8.6220818
1898.833333,0.06321077,0.135117754,8.6107264,8.6223812
1898.916667,0.063265638,0.131271214,8.6223536,8.6226845
1899,0.063321816,0.127534178,8.5846195,8.6229925
1899.083333,0.063379329,0.123903527,8.582654,8.6233034
1899.166667,0.063438202,0.120376234,8.5897379,8.62362
1899.25,0.063498462,0.116949357,8.6171312,8.6239414
1899.333333,0.063560133,0.113620035,8.6566868,8.6242676
1899.416667,0.063623241,0.110385494,8.7400703,8.6245975
1899.5,0.063687812,0.107243033,8.7060957,8.6249342
1899.583333,0.06375387,0.104190032,8.6211309,8.6252747
1899.666667,0.06382144,0.101223944,8.6706953,8.6256218
1899.75,0.063890539,0.098342295,8.7424212,8.6259737
1899.833333,0.063961184,0.09554268,8.7443209,8.6263323
1899.916667,0.064033384,0.092822766,8.7728033,8.6266956
1900,0.064107147,0.090180282,8.8100557,8.6270657
1900.083333,0.064182475,0.087613024,8.8151426,8.6274414
1900.166667,0.064259365,0.085118852,8.825716,8.6278219
1900.25,0.064337813,0.082695683,8.8084946,8.6282091
1900.333333,0.064417807,0.080341498,8.831337,8.628602
1900.416667,0.064499334,0.078054331,8.7752914,8.6289997
1900.5,0.064582375,0.075832276,8.833724,8.629405
1900.583333,0.064666907,0.073673478,8.8854761,8.6298151
1900.666667,0.064752906,0.071576137,8.8878965,8.6302309
1900.75,0.064840346,0.069538503,8.890296,8.6306534
1900.833333,0.064929204,0.067558877,8.9110336,8.6310797
1900.916667,0.065019454,0.065635607,8.894928,8.6315117
1901,0.065111071,0.063767089,8.8984556,8.6319485
1901.083333,0.065204032,0.061951764,8.9113169,8.6323919
1901.166667,0.06529831,0.060188117,8.9123898,8.6328392
1901.25,0.065393882,0.058474678,8.9153719,8.6332922
1901.333333,0.065490722,0.056810018,8.8591986,8.63375
1901.416667,0.065588806,0.055192747,8.8778267,8.6342125
1901.5,0.065688109,0.053621516,8.8487024,8.6346798
1901.583333,0.065788606,0.052095016,8.8846083,8.6351528
1901.666667,0.065890273,0.050611972,8.9245682,8.6356287
1901.75,0.065993084,0.049171147,8.8740339,8.6361094
1901.833333,0.066097016,0.04777134,8.828639,8.6365948
1901.916667,0.066202043,0.046411383,8.8052635,8.637085
1902,0.066308141,0.045090141,8.7883024,8.637579
1902.083333,0.066415284,0.353853442,8.7785988,8.6333809
1902.166667,0.066523449,0.653826852,8.7568626,8.6293201
1902.25,0.066632611,0.945260601,8.7384777,8.6253939
1902.333333,0.066742744,1.228397797,8.721859,8.6215973
1902.416667,0.066853825,1.503474626,8.6550112,8.6179266
1902.5,0.066965828,1.770720552,8.6016989,8.6143799
1902.583333,0.067078729,2.030358506,8.5875444,8.6109514
1902.666667,0.067192504,2.28260507,8.5779696,8.6076384
1902.75,0.067307127,2.527670665,8.5739107,8.6044388
1902.833333,0.067422574,2.765759718,8.5669289,8.6013489
1902.916667,0.067538821,2.997070838,8.5599251,8.5983639
1903,0.067655842,3.221796979,8.5364037,8.5954828
1903.083333,0.067773614,3.130078673,8.5175848,8.5973988
1903.166667,0.067892111,3.040971409,8.5034895,8.5992775
1903.25,0.068011309,2.954400856,8.4899473,8.6011209
1903.333333,0.068131183,2.870294799,8.4920244,8.6029301
1903.416667,0.06825171,2.788583078,8.5107164,8.6047058
1903.5,0.068372863,2.70919753,8.5262108,8.6064491
1903.583333,0.06849462,2.632071936,8.4611502,8.6081619
1903.666667,0.068616955,2.557141957,8.3640423,8.6098433
1903.75,0.068739843,2.484345089,8.326705,8.6114941
1903.833333,0.068863261,2.413620607,8.3061619,8.6131163
1903.916667,0.068987184,2.344909514,8.306284,8.6147118
1904,0.069111587,2.278154492,8.3134432,8.6162777
1904.083333,0.069236445,2.213299855,8.2998552,8.6178179
1904.166667,0.069361735,2.150291505,8.3037195,8.6193314
1904.25,0.069487432,2.08907688,8.2896471,8.62082
1904.333333,0.069613511,2.029604916,8.2910967,8.6222839
1904.416667,0.069739949,1.971826004,8.3516092,8.623724
1904.5,0.06986672,1.915691945,8.3900919,8.6251402
1904.583333,0.0699938,1.861155914,8.4447889,8.6265335
1904.666667,0.070121165,1.808172418,8.4081879,8.6279049
1904.75,0.07024879,1.756697259,8.4209347,8.6292543
1904.833333,0.070376652,1.706687498,8.4337626,8.6305838
1904.916667,0.070504725,1.658101418,8.4491119,8.6318913
1905,0.070632985,1.61089849,8.4611416,8.6331787
1905.083333,0.070761409,1.565039337,8.4897623,8.6344471
1905.166667,0.070889971,1.520485705,8.5000677,8.6356964
1905.25,0.071018648,1.477200428,8.5340528,8.6369267
1905.333333,0.071147415,1.435147399,8.5582523,8.6381388
1905.416667,0.071276248,1.394291539,8.55863,8.6393328
1905.5,0.071405122,1.354598765,8.5553589,8.6405096
1905.583333,0.071534014,1.316035968,8.5390768,8.6416693
1905.666667,0.071662899,1.278570978,8.5762405,8.6428127
1905.75,0.071791753,1.242172545,8.6001797,8.643939
1905.833333,0.071920551,1.206810304,8.6714849,8.64505
1905.916667,0.07204927,1.172454757,8.6976547,8.6461449
1906,0.072177885,1.139077246,8.7266912,8.6472254
1906.083333,0.072306372,1.106649928,8.7289095,8.6482897
1906.166667,0.072434708,1.075145752,8.74088,8.6493406
1906.25,0.072562866,1.04453844,8.7388611,8.6503773
1906.333333,0.072690825,1.014802458,8.751708,8.6513987
1906.416667,0.072818559,0.985913002,8.6883707,8.6524067
1906.5,0.072946044,0.957845973,8.7281656,8.6534014
1906.583333,0.073073257,0.930577957,8.7054596,8.6543827
1906.666667,0.073200173,0.904086209,8.6906834,8.6553497
1906.75,0.073326768,0.87834863,8.6678047,8.6563053
1906.833333,0.073453018,0.853343749,8.5802984,8.6572485
1906.916667,0.073578899,0.829050709,8.5037069,8.6581783
1907,0.073704387,0.805449245,8.4424047,8.6590967
1907.083333,0.073829458,0.782519668,8.4056425,8.6600018
1907.166667,0.073954088,0.760242852,8.3783798,8.6608963
1907.25,0.074078252,0.738600214,8.3708334,8.6617794
1907.333333,0.074201928,0.7175737,8.369319,8.6626501
1907.416667,0.07432509,0.697145769,8.3490286,8.6635094
1907.5,0.074447715,0.677299383,8.2801733,8.6643572
1907.583333,0.07456978,0.658017984,8.3177557,8.6651945
1907.666667,0.074691259,0.639285489,8.3722353,8.6660213
1907.75,0.074812129,0.621086272,8.334445,8.6668367
1907.833333,0.074932366,0.603405152,8.3567915,8.6676416
1907.916667,0.075051947,0.586227378,8.4162779,8.6684361
1908,0.075170846,0.569538623,8.4612865,8.66922
1908.083333,0.075289042,0.553324964,8.4991074,8.6699924
1908.166667,0.075406508,0.537572876,8.4981432,8.6707554
1908.25,0.075523222,0.52226922,8.5152817,8.6715088
1908.333333,0.07563916,0.507401229,8.4756708,8.6722527
1908.416667,0.075754298,0.492956501,8.4759035,8.6729851
1908.5,0.075868612,0.478922986,8.4766922,8.6737089
1908.583333,0.075982078,0.465288979,8.3997965,8.6744213
1908.666667,0.076094672,0.452043105,8.3939772,8.6751251
1908.75,0.07620637,0.439174315,8.4236002,8.6758184
1908.833333,0.07631715,0.426671875,8.3976583,8.6765032
1908.916667,0.076426986,0.414525355,8.3531065,8.6771784
1909,0.076535855,0.402724622,8.3259029,8.6778421
1909.083333,0.076643734,0.391259834,8.3142385,8.6784983
1909.166667,0.076750597,0.380121426,8.344615,8.6791439
1909.25,0.076856423,0.369300107,8.3442068,8.679781
1909.333333,0.076961186,0.35878685,8.3738422,8.6804075
1909.416667,0.077064864,0.348572885,8.4627218,8.6810255
1909.5,0.077167432,0.338649691,8.4825583,8.6816339
1909.583333,0.077268867,0.329008992,8.5609102,8.6822329
1909.666667,0.077369146,0.319642745,8.5634108,8.6828222
1909.75,0.077468252,0.310543136,8.5625439,8.683403
1909.833333,0.077566171,0.301702576,8.6078968,8.6839743
1909.916667,0.077662891,0.293113689,8.6422453,8.6845369
1910,0.077758407,0.284769311,8.6539335,8.6850891
1910.083333,0.077852714,0.276662482,8.6768236,8.6856337
1910.166667,0.077945813,0.268786438,8.6740007,8.6861687
1910.25,0.078037708,0.26113461,8.6616373,8.6866951
1910.333333,0.078128409,0.253700615,8.6451712,8.6872129
1910.416667,0.078217925,0.246478251,8.5580359,8.6877213
1910.5,0.078306274,0.239461493,8.5096397,8.6882229
1910.583333,0.078393473,0.232644489,8.4588985,8.688715
1910.666667,0.078479545,0.226021552,8.4238901,8.6891994
1910.75,0.07856451,0.219587157,8.405221,8.6896772
1910.833333,0.078648389,0.213335937,8.3952913,8.6901464
1910.916667,0.078731203,0.207262677,8.3812017,8.690608
1911,0.078812974,0.201362311,8.3733654,8.6910629
1911.083333,0.078893722,0.195629917,8.3453779,8.6915102
1911.166667,0.078973469,0.190060713,8.3242779,8.6919508
1911.25,0.079052235,0.184650054,8.3140421,8.6923838
1911.333333,0.079130041,0.179393425,8.3371496,8.692812
