,city,lat,lng,pop,country,time,dist,risk
325,San Salvador de Jujuy,-24.1833443,-65.30002995,258739.0,Argentina,94.0,13.891235338888345,7.4197307047848104
326,San Ramon de la Nueva Oran,-23.13999713,-64.32001225,69461.5,Argentina,8570.0,568.4105009439523,1.3686082988585744
327,Goya,-29.13999266,-59.26998458,71274.5,Argentina,16.0,484.4343319625275,2.4809821593686894
328,Puerto San Julian,-49.30000242,-67.71665247,2347.0,Argentina,420.0,418.2401421052554,1.8652840640481425
329,Perito Moreno,-46.60001219,-70.93335535,3766.0,Argentina,1170.0,65.71005835321577,4.567849570846751
330,Rio Grande,-53.79144552,-67.6989952,31095.0,Argentina,4970.0,465.66452815298254,1.6609189376052134
331,Ushuaia,-54.79000324,-68.31000126,50483.5,Argentina,155.0,61.52830624241478,5.127649098507551
332,Sarmiento,-45.60002155,-69.08331323,5185.0,Argentina,820.0,39.317663635845854,5.387154734407352
333,San Rafael,-34.60002114,-68.33333317,79523.5,Argentina,7820.0,443.49164084614006,1.761412237008736
334,Necochea,-38.55998615,-58.74999048,70562.0,Argentina,68.0,795.9056838119384,1.4347868145281044
335,Rio Colorado,-38.96657632,-64.08328251,11499.0,Argentina,5.0,218.5366256922532,3.8493218779138467
336,Catamarca,-28.47000771,-65.78000065,162586.0,Argentina,2720.0,630.0145344700684,1.3715266668560029
337,La Rioja,-29.40995034,-66.84996118,147130.0,Argentina,470.0,162.75940773940582,3.600188480419039
338,Santiago del Estero,-27.78333128,-64.26665633,317549.5,Argentina,960.0,453.77545803996435,2.0171860361083667
339,Resistencia,-27.45999184,-58.99002751,368455.5,Argentina,280.0,444.54720396518934,2.206811415803934
340,Gualeguaychu,-33.02001422,-58.52000452,55860.5,Argentina,166.0,30.443605002791774,6.146551047327414
341,El Calafate,-50.33332436,-72.30001612,6329.0,Argentina,18.0,664.0556709599131,1.7901291897943765
342,San Juan,-31.55002643,-68.51998845,433892.0,Argentina,10320.0,304.1713180953119,2.415110222106111
343,Rawson,-43.30000689999999,-65.09999048,25062.5,Argentina,4260.0,497.3985843536123,1.5589458482759977
344,Neuquen,-38.95003986,-68.05999068,213823.5,Argentina,1150.0,524.2178045052841,1.7548140105562096
345,Santa Rosa,-36.620001200000004,-64.29998763,97693.5,Argentina,208.0,352.5849782077348,2.5151709865475635
346,San Carlos de Bariloche,-41.14995726,-71.29999964,91953.0,Argentina,106.0,428.2324580206291,2.318047980158207
347,Salta,-24.78335936,-65.41663782,484646.0,Argentina,2970.0,372.43046120954455,2.22551317525501
348,Tucumán,-26.81600014,-65.21662419,678803.5,Argentina,84.0,183.89796674860756,3.754677773229651
349,Formosa,-26.17283527,-58.18281579999999,202272.0,Argentina,42.0,534.370131746062,2.1953388442134565
350,Santa Fe,-31.62387205,-60.69000126,393504.0,Argentina,50.0,343.10746249956503,2.8734418363774044
351,Rosario,-32.95112954,-60.66630762,1094784.5,Argentina,2070.0,100.20392478345548,4.2811787065574345
352,Puerto Deseado,-47.75001951,-65.89996749,3305.0,Argentina,22.0,267.36432625713206,3.0633727631910883
353,Rio Gallegos,-51.63329669,-69.21658675,77183.0,Argentina,1770.0,41.41332205442407,5.438118502146017
354,Comodoro Rivadavia,-45.87003091,-67.49999903,123291.0,Argentina,5.0,351.4597430947802,3.303879596383403
355,Mendoza,-32.88333006,-68.81661117,827815.0,Argentina,84.0,137.70183226036457,4.2003049367713166
356,Bahia Blanca,-38.74002684,-62.2650214,279041.0,Argentina,3.0,371.5727144730134,3.4152908950940652
357,Mar del Plata,-38.00002033,-57.57998438,554916.0,Argentina,226.0,501.7807313827477,2.0765258931635757
358,Córdoba,-31.39995807,-64.18229456,1374467.5,Argentina,107.0,436.99112402564083,2.4474073198714716
359,Posadas,-27.3578321,-55.88510735,334589.5,Argentina,68.0,381.8648217283086,2.646788446394914
360,Buenos Aires,-34.60250161,-58.39753137,11862073.0,Argentina,166.0,86.68673922754911,4.920562187996593
361,Ashtarak,40.3016667,44.3591667,18779.0,Armenia,92.0,283.942823956189,2.8484442598034816
362,Ijevan,40.875555600000006,45.1491667,14737.0,Armenia,99.0,288.1465053938182,2.795361414319803
363,Artashat,39.953888899999995,44.5505556,20562.0,Armenia,6.0,371.7292350992495,3.042533816592257
364,Gavarr,40.3588889,45.1266667,21680.0,Armenia,5570.0,790.3524086821566,0.8219821017569475
365,Yeghegnadzor,39.7611111,45.3333333,8200.0,Armenia,6.0,354.98275043963673,3.038404038221734
366,Gyumri,40.78943402,43.84749385,140277.5,Armenia,102.0,388.09669943720183,2.5007268158089953
367,Vanadzor,40.81276593,44.48828162,89295.0,Armenia,235.0,304.7840211940649,2.7124068685546785
368,Yerevan,40.18115074,44.51355139,1097742.5,Armenia,13.0,749.6713410901193,2.0351336890926905
369,Oranjestad,12.53038373,-70.02899195,50887.5,Aruba,111.0,278.53332761633845,2.9206558526223123
370,Central Coast,-33.42004148,151.3000048,3026.0,Australia,87.0,183.355476138821,3.360963511823043
371,Sunshine Coast,-26.67998777,153.0500272,57215.5,Australia,2070.0,31.888001096341508,5.778590956826653
372,Bourke,-30.1,145.93333330000002,2475.0,Australia,5370.0,492.0300692657814,1.357360706722693
375,McMinns Lagoon,-12.53289264,131.0500264,5025.0,Australia,111.0,300.0400288049083,2.6256075843745488
378,Wagin,-33.29958372,117.3499841,1037.5,Australia,1150.0,411.4613510365642,1.6887696071032983
379,Roebourne,-20.7829317,117.13330479999999,11281.5,Australia,1460.0,318.8298986171389,2.273646567215081
381,Tom Price,-22.69346108,117.7930578,1822.0,Australia,7200.0,381.9090396843763,1.6849948739455483
382,Kalbarri,-27.66618081,114.1666642,1537.0,Australia,13.0,500.5896222880514,2.1611452097457096
385,Port Denison,-29.28282632,114.91664420000001,1213.0,Australia,14.0,218.83645962462666,3.3689655534989416
386,Merredin,-31.48284707,118.2666723,2054.0,Australia,4.0,780.8600061528333,1.8306598198967174
387,Mount Barker,-34.632784,117.66660559999998,1771.5,Australia,220.0,341.7142656120798,2.2283651309558246
388,Katanning,-33.69955931,117.55007520000001,3140.0,Australia,5070.0,325.1990686941745,2.0118679129483277
389,Narrogin,-32.93288776,117.1666361,3995.0,Australia,18.0,25.104148385659528,6.618186586817651
390,Gingin,-31.34957355,115.90004679999998,1446.0,Australia,8870.0,75.9299324566709,4.068651362938668
391,Bunbury,-33.34428384,115.6502429,26683.5,Australia,20.0,240.44883653722835,3.41890883761782
392,Kwinana,-32.23939004,115.77023559999999,18817.5,Australia,200.0,253.76114135255017,2.8999160776663477
395,Queanbeyan,-35.354600399999995,149.2113468,32408.0,Australia,63.0,308.10196588426953,2.8305214756425956
396,Tweed Heads,-28.1825834,153.5466377,33065.0,Australia,456.0,1092.2969873979657,0.6225460261696953
399,Merimbula,-36.89962238,149.9000386,3607.5,Australia,150.0,498.6733596492275,1.7806086283866247
400,Echuca,-36.12959186,144.75001699999999,13460.0,Australia,6.0,6.008783365002642,8.853774396281295
401,Deniliquin,-35.5295768,144.95000480000002,6019.5,Australia,6.0,385.18105096479593,2.8883753555913714
402,Nowra,-34.88284625,150.6000476,61036.5,Australia,6.0,426.0237756538463,2.9152885581975214
403,Ulladulla,-35.34953611,150.47002969999997,6811.0,Australia,18.0,346.653421674848,2.7808773922845673
404,Batemans Bay,-35.68961871,150.20730669999998,5604.0,Australia,86.0,378.32245232063735,2.3261140259751922
405,Cooma,-36.23955931,149.1200345,5661.5,Australia,414.0,255.45851414532424,2.6938954616342694
406,Tumut,-35.30959023,148.2200378,4873.0,Australia,750.0,1218.789967418865,0.24242606553856688
407,Leeton,-34.54493406,146.39730669999997,6277.0,Australia,107.0,257.98176386733047,2.879053798209774
408,Young,-34.30959959,148.2900077,6422.0,Australia,10320.0,1061.850471924024,0.22260179977926484
409,Cowra,-33.82962889,148.68000969999997,5729.5,Australia,476.0,174.51573900977996,3.251647459962633
410,Forbes,-33.38960407,148.0199983,4076.5,Australia,3.0,474.18150364751983,2.7337120048177113
411,Goulburn,-34.74957273,149.7101794,16444.0,Australia,72.0,625.3715685596587,1.6842896743394946
412,Kiama,-34.70957518,150.8400329,10379.0,Australia,2540.0,366.3925436126426,2.000960837288498
413,Katoomba,-33.70694904,150.320013,20334.5,Australia,200.0,142.4132449239082,3.7751130753464297
414,Richmond,-33.59951373,150.73998730000002,9720.0,Australia,3.0,273.42032654256354,3.641916327988331
415,Lithgow,-33.49610919,150.152788,10338.0,Australia,6920.0,357.3398106946864,1.9470464529369387
416,Parkes,-33.12956826,148.17001499999998,7160.0,Australia,6.0,181.0352216013917,4.042779187436269
417,Bathurst,-33.41962807,149.5700329,6111.0,Australia,29.0,239.69934172910064,3.2248538654376904
418,Maitland,-32.72096271,151.555028,10026.5,Australia,148.0,388.0677805495269,2.25164866250034
419,Singleton,-32.56949909,151.1600134,8340.5,Australia,224.0,439.2649768867541,1.9889600991238259
420,Mudgee,-32.58960122,149.58010980000003,5391.0,Australia,5.0,577.3993277406647,2.316119301756915
421,Muswellbrook,-32.26956907,150.890004,8171.0,Australia,83.0,669.5737686886125,1.4998054727150636
422,Taree,-31.89760211,152.4618461,30131.5,Australia,960.0,254.32214967561157,2.736112512726512
423,Kempsey,-31.08736733,152.82203080000002,10681.0,Australia,2430.0,858.9250264175081,0.7166806527546017
424,Gunnedah,-30.987011699999996,150.2622904,6204.0,Australia,52.0,361.2485960243854,2.492691588674323
425,Coffs Harbour,-30.307053200000002,153.11229730000002,48961.0,Australia,1070.0,115.76855736309686,3.9419348166824286
426,Narrabri,-30.33190957,149.78743569999997,6105.5,Australia,141.0,269.5801252170575,2.767486698679691
427,Inverell,-29.7667761,151.1125744,6845.5,Australia,31.0,204.97222041307185,3.4568569383987096
428,Yamba,-29.42299136,153.35331200000002,1806.0,Australia,12.0,248.2356202065585,3.2578350296458063
429,Ballina,-28.86135333,153.5679801,13997.5,Australia,5.0,624.604944075757,2.2770529184107944
430,Wagga Wagga,-35.12215981,147.3399882,45549.0,Australia,5.0,544.1664430474405,2.574601066957885
431,Scone,-32.07960651,150.8501098,4624.0,Australia,153.0,581.6967484341225,1.56701582239847
432,Byron Bay,-28.65650796,153.6128869,5244.5,Australia,105.0,399.3432208877204,2.2059416459594345
433,Berri,-34.28293455,140.6000378,4523.0,Australia,220.0,503.6607423739052,1.7309593679734359
434,Peterborough,-32.96616738,138.8333239,1351.0,Australia,244.0,37.08240409139634,5.492445401577649
435,Wallaroo,-33.9328784,137.63329380000002,2442.0,Australia,160.0,1020.3947599177267,0.648170505484997
436,Clare,-33.8328845,138.60000480000002,2729.0,Australia,265.0,204.22426881223998,3.0223756946577636
439,Bordertown,-36.31619546,140.7666426,1976.0,Australia,3620.0,545.71060116082,1.2140026275971518
440,Penola,-37.38295205,140.8166654,1513.0,Australia,3190.0,669.5969984339595,0.888516600765885
445,Tumby Bay,-34.38292845,136.08331090000001,1791.0,Australia,172.0,232.72670904235028,2.844574317795927
448,Port Pirie,-33.19106321,137.99001619999999,12417.0,Australia,9620.0,169.51694338979485,3.058919585272781
449,Gawler,-34.60735919,138.72635369999998,15542.5,Australia,235.0,389.7350928396696,2.2140713053571233
450,Murray Bridge,-35.12960122,139.26001619999997,14185.5,Australia,27.0,325.4968183183712,2.8478759990340303
451,Victor Harbor,-35.55960081,138.61731640000002,7489.0,Australia,9570.0,269.45667884569093,2.3192144308246876
452,Hamilton,-37.73119953,142.0234135,6992.5,Australia,60.0,645.2178299341879,1.598743595535292
454,Colac,-38.33953449,143.58001090000002,7450.0,Australia,63.0,85.61684843068528,4.636651457955958
455,Stawell,-37.05961261,142.7600093,4596.0,Australia,6120.0,292.4283641955087,2.190904719593327
456,Horsham,-36.70960814,142.19001830000002,11985.5,Australia,22.0,530.458974595666,2.1391899645795047
457,Ararat,-37.27954751,142.9099743,5464.0,Australia,23.0,136.1311950534315,4.115092047064491
458,Maryborough,-37.04958738,143.729976,5838.5,Australia,27.0,294.1849215194083,2.926618135637387
459,Bairnsdale,-37.82959145,147.60999750000002,9427.0,Australia,18.0,271.54259939943137,3.1773449370980984
460,Sale,-38.10957436,147.06000519999998,17701.5,Australia,10080.0,683.4257827960577,0.9762892427442511
461,Traralgon,-38.19959471,146.5300118,16982.5,Australia,2170.0,1226.0455693503732,0.22473278313576778
462,Wonthaggi,-38.60949217,145.59001750000002,4471.5,Australia,7.0,151.25923154616595,4.229475049847835
463,Cranbourne,-38.09960081,145.28336950000002,249955.0,Australia,7.0,557.5584837227294,2.5574136428977803
464,Ballarat,-37.55958209,143.8400468,73404.0,Australia,140.0,258.15999435644443,3.0247125961577903
465,Melton,-37.68954832,144.570028,29750.0,Australia,1020.0,180.43063823603723,3.245672348676724
466,Seymour,-37.03423948,145.1273067,3693.0,Australia,35.0,1305.6330876520171,0.5739018348490342
467,Shepparton,-36.37458982,145.39137319999998,33430.5,Australia,1810.0,431.9158851467353,1.8761183569702204
468,Cobram,-35.91963051,145.6500138,4659.0,Australia,21.0,289.3411755906296,2.985887503731457
469,Swan Hill,-35.33961424,143.54001340000002,9073.0,Australia,83.0,123.14823263878584,4.063711092131237
470,Sunbury,-37.56960732,144.71001950000002,18677.5,Australia,2720.0,445.92993072881967,1.7438894012872257
471,Proserpine,-20.41623574,148.5834781,3976.0,Australia,2570.0,49.64305369782456,4.904598009274886
474,Barcaldine,-23.56617267,145.28336950000002,1068.0,Australia,6.0,24.776749771506342,6.782689695897329
475,Winton,-22.39962889,143.0332743,1157.0,Australia,50.0,432.73597350201015,2.0644701914906465
476,Longreach,-23.44959064,144.25004760000002,2894.0,Australia,165.0,193.37099569513336,3.1769178063771966
477,Caboolture,-27.08296059,152.9499816,26495.5,Australia,21.0,301.0050386750773,3.068450146952345
478,Warwick,-28.22924721,152.02032260000001,10024.0,Australia,99.0,129.4799531688399,3.9679609061119
479,Kingaroy,-26.53896279,151.840592,7494.5,Australia,9.0,207.36172544097144,3.7339576704378836
480,Dalby,-27.19385822,151.26574340000002,9818.5,Australia,4870.0,273.9045057553721,2.3754253438477817
481,Bongaree,-27.07872313,153.1508996,10327.5,Australia,21.0,199.69625744521062,3.613590538176202
482,Gympie,-26.18859658,152.6709289,11338.0,Australia,29.0,356.01914600388784,2.6794175158297966
483,Ingham,-18.64957355,146.16662309999998,5996.5,Australia,32.0,919.5238250592454,1.1676913783649343
489,Hervey Bay,-25.28870319,152.8409444,25114.0,Australia,24.0,663.0879104960285,1.8396754127069206
490,Biloela,-24.39356403,150.49607460000001,4366.5,Australia,8.0,225.00958487396542,3.5942480695121106
491,Yeppoon,-23.13291746,150.7567305,6450.5,Australia,7850.0,415.3547152426847,1.6688540452522098
492,Emerald,-23.51222247,148.1673278,7489.0,Australia,4070.0,75.2211790561619,4.30547243815036
493,Moranbah,-22.00156533,148.0380334,7357.0,Australia,4.0,449.67977161376876,2.7846006903098273
494,Charters Towers,-20.08090737,146.2587105,8369.5,Australia,19.0,333.81128766797013,2.8432094136118926
495,Ayr,-19.57024087,147.3994677,7166.0,Australia,160.0,928.9374203136715,0.8889319071720007
496,Atherton,-17.27027789,145.469353,6132.5,Australia,113.0,24.1924322307402,6.35882206279871
497,Port Douglas,-16.48458812,145.4587219,2004.5,Australia,5270.0,278.6127183052708,2.198439051628429
498,Smithton,-40.83292234,145.1166613,3351.0,Australia,235.0,393.4178663181627,2.0682364365036014
499,Scottsdale,-41.14949217,147.5166699,1683.5,Australia,151.0,680.3701616655471,1.2345566369624073
501,Oatlands,-42.29960285,147.3666015,1157.0,Australia,192.0,171.8226331926177,3.2399003389389383
502,Queenstown,-42.08292356,145.5500199,1658.0,Australia,5520.0,215.8700376954301,2.5600192039163705
503,Kingston,-42.99113686,147.3084139,12652.0,Australia,36.0,268.02648957521046,3.073461843615956
504,Tennant Creek,-19.65002928,134.20001499999998,3490.5,Australia,3.0,403.63340562274834,2.9632485164888624
507,Norseman,-32.20001259,121.76661370000001,1004.0,Australia,60.0,149.04221570245508,3.623688922670796
508,Halls Creek,-18.26670286,127.76671259999999,1209.0,Australia,132.0,560.9328713283767,1.5128749060904703
509,Kununurra,-15.76659707,128.7333203,5229.5,Australia,212.0,591.4503227577973,1.5056770986137697
510,Derby,-17.29999184,123.9666345,3199.0,Australia,9.0,51.12945068840337,5.743248260486601
512,Exmouth,-21.93109987,114.1233469,1085.0,Australia,6570.0,638.6993979442926,0.8596803088115669
513,Carnarvon,-24.89983803,113.65010659999999,7392.0,Australia,15.0,660.7518821909885,1.8534692470481646
514,Newman,-23.36659829,119.73330109999999,2678.0,Australia,160.0,169.56743451875715,3.3716041588047547
517,Manjimup,-34.23332518,116.15000570000001,4016.5,Australia,530.0,249.49155073634407,2.6683519692894655
518,Northam,-31.65658323,116.6533858,5330.0,Australia,116.0,503.15633289586725,1.8417564115349117
519,Esperance,-33.857307,121.8888973,7205.0,Australia,52.0,448.1090846623389,2.179539736248714
523,Albury,-36.06003538,146.9200138,68534.0,Australia,140.0,138.8498848671832,3.9532002777383886
524,Forster-Tuncurry,-32.19313963,152.5266483,13275.5,Australia,112.0,635.9844848950842,1.569077024821911
525,Port Macquarie,-31.44501992,152.9186657,42070.0,Australia,27.0,303.4023629322667,3.035988502195905
526,Tamworth,-31.10261188,150.9171342,35080.0,Australia,1980.0,252.35780112704177,2.682858507582489
527,Grafton,-29.71199909,152.93768269999998,7871.5,Australia,87.0,100.29420786526373,4.350598889599016
528,Moree,-29.469895,149.8300687,8062.0,Australia,48.0,97.5280895261102,4.498862320681631
529,Goondiwindi,-28.55480874,150.325284,4251.0,Australia,42.0,990.9875150274141,0.9697776478517868
530,Lismore,-28.81665322,153.2931132,28065.5,Australia,3300.0,569.3143479546612,1.3863757334001152
531,Wollongong,-34.41538125,150.890004,201319.5,Australia,16.0,585.5734231589223,2.261270278772465
532,Ceduna,-32.09913464,133.66226740000002,1252.5,Australia,4.0,143.56965065661404,4.3381761711372615
533,Mount Gambier,-37.83134845,140.7650406,21818.5,Australia,1820.0,244.26942490571386,2.705173852233584
534,Port Augusta,-32.49002073,137.77002969999998,11186.5,Australia,2570.0,323.280331575432,2.1952387745190776
535,Warrnambool,-38.37999713,142.47000119999998,29882.0,Australia,230.0,205.7059420511934,3.231754341080828
536,Mildura,-34.18500771,142.1513643,33324.5,Australia,144.0,452.72856813146836,2.115670276319887
537,Geelong,-38.16749505,144.3956335,149336.0,Australia,81.0,22.1694028352173,6.772374733044475
540,Charleville,-26.40000486,146.25002880000002,1900.0,Australia,19.0,351.18965519703505,2.630210772684122
542,Caloundra,-26.80003213,153.1333296,33737.0,Australia,25.0,101.21894611141013,4.686090233471413
543,Roma,-26.55937498,148.7907006,4560.5,Australia,830.0,136.30197739878724,3.536952172491001
544,Toowoomba,-27.56453327,151.9555204,86711.0,Australia,99.0,214.50064413354562,3.369470768889704
547,Weipa,-12.66663125,141.86662719999998,2830.0,Australia,235.0,904.9526718784854,0.7897699687011358
549,Cloncurry,-20.69999103,140.49999219999998,1202.0,Australia,24.0,434.5591139419738,2.2088708436004865
550,Maryborough,-25.54910073,152.7209,18920.5,Australia,3190.0,1124.0249584477729,0.3278423822396557
551,Bundaberg,-24.87906411,152.35089680000002,46062.0,Australia,1620.0,961.0351917823355,0.6980366530958819
