,Year,temp,Fit
1428,1872.25,8.5547972,8.5220003
1429,1872.333333,8.5585966,8.5222645
1430,1872.416667,8.572051,8.5225286
1431,1872.5,8.5348749,8.5227928
1432,1872.583333,8.5357285,8.5230579
1433,1872.666667,8.6025867,8.5233221
1434,1872.75,8.5992575,8.5235863
1435,1872.833333,8.5701962,8.5238504
1436,1872.916667,8.5510588,8.5241156
1437,1873,8.5680552,8.5243807
1438,1873.083333,8.5707235,8.5246458
1439,1873.166667,8.5692072,8.5249119
1440,1873.25,8.5330229,8.5251789
1441,1873.333333,8.5457716,8.5254459
1442,1873.416667,8.592268,8.525713
1443,1873.5,8.6823606,8.5259809
1444,1873.583333,8.7349367,8.5262499
1445,1873.666667,8.7256241,8.5265207
1446,1873.75,8.6818771,8.5267906
1447,1873.833333,8.7406988,8.5270624
1448,1873.916667,8.7644873,8.5273333
1449,1874,8.7636948,8.527607
1450,1874.083333,8.7480402,8.5278816
1451,1874.166667,8.748724,8.5281563
1452,1874.25,8.7986364,8.5284328
1453,1874.333333,8.787674,8.5287094
1454,1874.416667,8.7873125,8.5289888
1455,1874.5,8.7583227,8.5292683
1456,1874.583333,8.6732264,8.5295496
1457,1874.666667,8.6242886,8.5298319
1458,1874.75,8.625618,8.5301151
1459,1874.833333,8.5844584,8.5304012
1460,1874.916667,8.5387735,8.5306873
1461,1875,8.5317345,8.5309753
1462,1875.083333,8.5438929,8.5312653
1463,1875.166667,8.5124807,8.5315571
1464,1875.25,8.4524183,8.5318499
1465,1875.333333,8.4219675,8.5321445
1466,1875.416667,8.3352308,8.5324411
1467,1875.5,8.2954178,8.5327387
1468,1875.583333,8.3066807,8.5330391
1469,1875.666667,8.3178892,8.5333414
1470,1875.75,8.3506622,8.5336447
1471,1875.833333,8.3663654,8.5339508
1472,1875.916667,8.3484583,8.5342579
1473,1876,8.3307352,8.5345669
1474,1876.083333,8.3361654,8.5348797
1475,1876.166667,8.333621,8.5351925
1476,1876.25,8.363287,8.5355091
1477,1876.333333,8.3804674,8.5358267
1478,1876.416667,8.4290667,8.5361471
1479,1876.5,8.3826971,8.5364695
1480,1876.583333,8.4297495,8.5367937
1481,1876.666667,8.4446087,8.5371208
1482,1876.75,8.4904718,8.5374508
1483,1876.833333,8.4837685,8.5377817
1484,1876.916667,8.5048018,8.5381165
1485,1877,8.5283775,8.5384521
1486,1877.083333,8.5579462,8.5387917
1487,1877.166667,8.61304,8.5391331
1488,1877.25,8.6347704,8.5394773
1489,1877.333333,8.6542139,8.5398235
1490,1877.416667,8.740201,8.5401726
1491,1877.5,8.8042049,8.5405254
1492,1877.583333,8.7604036,8.5408802
1493,1877.666667,8.8059015,8.5412378
1494,1877.75,8.8869839,8.5415974
1495,1877.833333,8.95508,8.5419607
1496,1877.916667,8.954298,8.5423269
1497,1878,8.9794493,8.542695
1498,1878.083333,8.9707174,8.543067
1499,1878.166667,8.9644604,8.5434418
1500,1878.25,8.9720154,8.5438185
1501,1878.333333,8.9824905,8.544199
1502,1878.416667,8.9971371,8.5445833
1503,1878.5,9.0066614,8.5449696
1504,1878.583333,9.0558701,8.5453596
1505,1878.666667,9.0328207,8.5457525
1506,1878.75,8.9155855,8.5461483
1507,1878.833333,8.838048,8.5465479
1508,1878.916667,8.8283787,8.5469494
1509,1879,8.7758741,8.5473557
1510,1879.083333,8.747529,8.5477648
1511,1879.166667,8.6801348,8.5481768
1512,1879.25,8.6261568,8.5485926
1513,1879.333333,8.6124868,8.5490112
1514,1879.416667,8.5306387,8.5494337
1515,1879.5,8.5124187,8.54986
1516,1879.583333,8.4741697,8.5502892
1517,1879.666667,8.3952999,8.5507212
1518,1879.75,8.3827791,8.551158
1519,1879.833333,8.3663836,8.5515976
1520,1879.916667,8.4017811,8.552042
1521,1880,8.4176588,8.5524883
1522,1880.083333,8.4021559,8.5529385
1523,1880.166667,8.4525471,8.5533924
1524,1880.25,8.4487772,8.5538502
1525,1880.333333,8.4155054,8.5543108
1526,1880.416667,8.449357,8.5547752
1527,1880.5,8.4792528,8.5552425
1528,1880.583333,8.5471945,8.5557117
1529,1880.666667,8.5980701,8.5561857
1530,1880.75,8.6136284,8.5566616
1531,1880.833333,8.6777506,8.5571413
1532,1880.916667,8.6849623,8.5576239
1533,1881,8.6446066,8.5581093
1534,1881.083333,8.6502924,8.5585966
1535,1881.166667,8.6452255,8.5590858
1536,1881.25,8.6695719,8.5595789
1537,1881.333333,8.687727,8.5600739
1538,1881.416667,8.6507797,8.5605707
1539,1881.5,8.6544933,8.5610704
1540,1881.583333,8.6822996,8.5615721
1541,1881.666667,8.7243052,8.5620756
1542,1881.75,8.7395086,8.5625811
1543,1881.833333,8.690649,8.5630884
1544,1881.916667,8.6624022,8.5635977
1545,1882,8.6651964,8.5641088
1546,1882.083333,8.631176,8.564621
1547,1882.166667,8.6286745,8.565136
1548,1882.25,8.6342974,8.5656509
1549,1882.333333,8.5898428,8.5661688
1550,1882.416667,8.5503101,8.5666866
1551,1882.5,8.4769611,8.5672054
1552,1882.583333,8.3500814,8.5677271
1553,1882.666667,8.2439537,8.5682478
1554,1882.75,8.2439632,8.5687704
1555,1882.833333,8.252944,8.569293
1556,1882.916667,8.2583647,8.5698185
1557,1883,8.3048487,8.570343
1558,1883.083333,8.334918,8.5436678
1559,1883.166667,8.3057346,8.517766
1560,1883.25,8.2823849,8.4926186
1561,1883.333333,8.3233547,8.4682016
1562,1883.416667,8.3307695,8.4444962
1563,1883.5,8.4037361,8.4214802
1564,1883.583333,8.4420595,8.3991337
1565,1883.666667,8.4868259,8.3774395
1566,1883.75,8.3917484,8.3563776
1567,1883.833333,8.3508196,8.3359289
1568,1883.916667,8.2925959,8.3160782
1569,1884,8.2360697,8.2968073
1570,1884.083333,8.2129526,8.3052998
1571,1884.166667,8.2125187,8.3135653
1572,1884.25,8.2015486,8.3216105
1573,1884.333333,8.1858501,8.3294411
1574,1884.416667,8.2044373,8.3370619
1575,1884.5,8.2021408,8.3444805
1576,1884.583333,8.1351156,8.3517017
1577,1884.666667,8.1193371,8.3587313
1578,1884.75,8.1797495,8.3655739
1579,1884.833333,8.1935663,8.3722363
1580,1884.916667,8.2248869,8.3787222
1581,1885,8.2343826,8.3850355
1582,1885.083333,8.2502451,8.3911839
1583,1885.166667,8.2557516,8.3971701
1584,1885.25,8.2726068,8.4029989
1585,1885.333333,8.2822237,8.4086742
1586,1885.416667,8.30655,8.4142008
1587,1885.5,8.3547668,8.4195833
1588,1885.583333,8.3970442,8.4248247
1589,1885.666667,8.3583364,8.4299288
1590,1885.75,8.3329039,8.4349003
1591,1885.833333,8.3682928,8.4397411
1592,1885.916667,8.383215,8.4444571
1593,1886,8.3888569,8.4490509
1594,1886.083333,8.4100504,8.4511271
1595,1886.166667,8.4065962,8.4531546
1596,1886.25,8.4166832,8.4551373
1597,1886.333333,8.4008455,8.4570742
1598,1886.416667,8.380147,8.4589663
1599,1886.5,8.3535833,8.4608154
1600,1886.583333,8.285923,8.4626236
1601,1886.666667,8.3137064,8.4643898
1602,1886.75,8.3322535,8.466116
1603,1886.833333,8.3263073,8.467803
1604,1886.916667,8.3396673,8.4694529
1605,1887,8.3525763,8.4710646
1606,1887.083333,8.3418407,8.4750395
1607,1887.166667,8.3244781,8.4789095
1608,1887.25,8.3310766,8.4826784
1609,1887.333333,8.34163,8.4863491
1610,1887.416667,8.3726282,8.4899244
1611,1887.5,8.3256607,8.4934063
1612,1887.583333,8.406745,8.4967976
1613,1887.666667,8.407527,8.5001011
1614,1887.75,8.3916645,8.5033188
1615,1887.833333,8.3947515,8.5064526
1616,1887.916667,8.3770618,8.5095034
1617,1888,8.3830719,8.512476
1618,1888.083333,8.399826,8.5153723
1619,1888.166667,8.4350729,8.5181913
1620,1888.25,8.4363241,8.5209379
1621,1888.333333,8.4736071,8.523613
1622,1888.416667,8.483264,8.5262175
1623,1888.5,8.5031605,8.5287542
1624,1888.583333,8.4902916,8.5312262
1625,1888.666667,8.5955515,8.5336313
1626,1888.75,8.6728716,8.5359745
1627,1888.833333,8.7398252,8.5382566
1628,1888.916667,8.785284,8.5404787
1629,1889,8.8128386,8.5426416
1630,1889.083333,8.8157969,8.5447474
1631,1889.166667,8.8186102,8.5467987
1632,1889.25,8.8036537,8.5487947
1633,1889.333333,8.7725945,8.5507374
1634,1889.416667,8.7203875,8.5526295
1635,1889.5,8.7190104,8.554471
1636,1889.583333,8.729229,8.556263
1637,1889.666667,8.6514168,8.5580063
1638,1889.75,8.5724087,8.5597029
1639,1889.833333,8.5072269,8.5613527
1640,1889.916667,8.4522648,8.5629597
1641,1890,8.4179401,8.5645218
1642,1890.083333,8.3984442,8.566041
1643,1890.166667,8.3720083,8.5675192
1644,1890.25,8.3720274,8.5689573
1645,1890.333333,8.402709,8.5703545
1646,1890.416667,8.4170771,8.5717134
1647,1890.5,8.4000673,8.5730371
1648,1890.583333,8.3882246,8.5743227
1649,1890.666667,8.3466129,8.575573
1650,1890.75,8.384263,8.5767879
1651,1890.833333,8.3677244,8.5779705
1652,1890.916667,8.3834448,8.5791206
1653,1891,8.3873568,8.5802374
1654,1891.083333,8.3771915,8.5813255
1655,1891.166667,8.3919973,8.5823822
1656,1891.25,8.4102221,8.5834103
1657,1891.333333,8.3714914,8.5844097
1658,1891.416667,8.3550835,8.5853815
1659,1891.5,8.4152098,8.5863276
1660,1891.583333,8.4489307,8.5872459
1661,1891.666667,8.5245352,8.5881395
1662,1891.75,8.5000725,8.5890083
1663,1891.833333,8.4908247,8.5898542
1664,1891.916667,8.4758005,8.5906763
1665,1892,8.4980125,8.5914755
1666,1892.083333,8.4935217,8.5922537
1667,1892.166667,8.4866323,8.5930099
1668,1892.25,8.4824076,8.5937452
1669,1892.333333,8.5258627,8.5944605
1670,1892.416667,8.5116777,8.5951576
1671,1892.5,8.4528723,8.5958338
1672,1892.583333,8.3411436,8.5964937
1673,1892.666667,8.2492628,8.5971346
1674,1892.75,8.2896566,8.5977583
1675,1892.833333,8.3247862,8.5983658
1676,1892.916667,8.330842,8.5989561
1677,1893,8.3127699,8.5995321
1678,1893.083333,8.3456364,8.6000919
1679,1893.166667,8.3471184,8.6006374
1680,1893.25,8.3489866,8.6011686
1681,1893.333333,8.3386459,8.6016865
1682,1893.416667,8.4207716,8.60219
1683,1893.5,8.4455299,8.6026812
1684,1893.583333,8.5295973,8.6031599
1685,1893.666667,8.6290865,8.6036272
1686,1893.75,8.6468582,8.6040821
1687,1893.833333,8.6149149,8.6045265
1688,1893.916667,8.6267347,8.6049595
1689,1894,8.6034002,8.605382
1690,1894.083333,8.5771503,8.6057949
1691,1894.166667,8.5815516,8.6061974
1692,1894.25,8.5609818,8.6065912
1693,1894.333333,8.5578337,8.6069765
1694,1894.416667,8.5137129,8.6073532
1695,1894.5,8.5136147,8.6077204
1696,1894.583333,8.4887037,8.6080809
1697,1894.666667,8.4245539,8.6084337
1698,1894.75,8.3856211,8.608779
1699,1894.833333,8.4346933,8.6091175
1700,1894.916667,8.4285088,8.6094494
1701,1895,8.4508114,8.6097746
1702,1895.083333,8.4584723,8.610095
1703,1895.166667,8.4642477,8.6104088
1704,1895.25,8.4820681,8.6107178
1705,1895.333333,8.4787197,8.6110201
1706,1895.416667,8.5084076,8.6113195
1707,1895.5,8.5368605,8.6116133
1708,1895.583333,8.6146116,8.6119032
1709,1895.666667,8.6663132,8.6121893
1710,1895.75,8.6405993,8.6124706
1711,1895.833333,8.573,8.6127491
1712,1895.916667,8.5752249,8.6130247
1713,1896,8.5988512,8.6132975
1714,1896.083333,8.6170359,8.6135664
1715,1896.166667,8.6322241,8.6138344
1716,1896.25,8.6431971,8.6140995
1717,1896.333333,8.6731987,8.6143618
1718,1896.416667,8.647357,8.6146231
1719,1896.5,8.6350336,8.6148834
1720,1896.583333,8.5974836,8.6151419
1721,1896.666667,8.5774584,8.6153994
1722,1896.75,8.5773859,8.6156549
1723,1896.833333,8.6408434,8.6159115
1724,1896.916667,8.6726294,8.6161661
1725,1897,8.6678171,8.6164217
1726,1897.083333,8.6728277,8.6166763
1727,1897.166667,8.6729927,8.6169319
1728,1897.25,8.678175,8.6171885
1729,1897.333333,8.6661539,8.617445
1730,1897.416667,8.6896496,8.6177025
1731,1897.5,8.6738405,8.6179609
1732,1897.583333,8.7456055,8.6182203
1733,1897.666667,8.7367668,8.6184807
1734,1897.75,8.688879,8.6187429
1735,1897.833333,8.6645365,8.6190071
1736,1897.916667,8.6327057,8.6192741
1737,1898,8.6343126,8.6195421
1738,1898.083333,8.6142235,8.619812
1739,1898.166667,8.6066923,8.6200848
1740,1898.25,8.591979,8.6203613
1741,1898.333333,8.555213,8.6206398
1742,1898.416667,8.5321655,8.6209221
1743,1898.5,8.5410051,8.6212063
1744,1898.583333,8.5209322,8.6214943
1745,1898.666667,8.5226068,8.6217861
1746,1898.75,8.5876741,8.6220818
1747,1898.833333,8.6107264,8.6223812
1748,1898.916667,8.6223536,8.6226845
1749,1899,8.5846195,8.6229925
1750,1899.083333,8.582654,8.6233034
1751,1899.166667,8.5897379,8.62362
1752,1899.25,8.6171312,8.6239414
1753,1899.333333,8.6566868,8.6242676
1754,1899.416667,8.7400703,8.6245975
1755,1899.5,8.7060957,8.6249342
1756,1899.583333,8.6211309,8.6252747
1757,1899.666667,8.6706953,8.6256218
1758,1899.75,8.7424212,8.6259737
1759,1899.833333,8.7443209,8.6263323
1760,1899.916667,8.7728033,8.6266956
1761,1900,8.8100557,8.6270657
1762,1900.083333,8.8151426,8.6274414
1763,1900.166667,8.825716,8.6278219
1764,1900.25,8.8084946,8.6282091
1765,1900.333333,8.831337,8.628602
1766,1900.416667,8.7752914,8.6289997
1767,1900.5,8.833724,8.629405
1768,1900.583333,8.8854761,8.6298151
1769,1900.666667,8.8878965,8.6302309
1770,1900.75,8.890296,8.6306534
1771,1900.833333,8.9110336,8.6310797
1772,1900.916667,8.894928,8.6315117
1773,1901,8.8984556,8.6319485
1774,1901.083333,8.9113169,8.6323919
1775,1901.166667,8.9123898,8.6328392
1776,1901.25,8.9153719,8.6332922
1777,1901.333333,8.8591986,8.63375
1778,1901.416667,8.8778267,8.6342125
1779,1901.5,8.8487024,8.6346798
1780,1901.583333,8.8846083,8.6351528
1781,1901.666667,8.9245682,8.6356287
1782,1901.75,8.8740339,8.6361094
1783,1901.833333,8.828639,8.6365948
1784,1901.916667,8.8052635,8.637085
1785,1902,8.7883024,8.637579
1786,1902.083333,8.7785988,8.6333809
1787,1902.166667,8.7568626,8.6293201
1788,1902.25,8.7384777,8.6253939
1789,1902.333333,8.721859,8.6215973
1790,1902.416667,8.6550112,8.6179266
1791,1902.5,8.6016989,8.6143799
1792,1902.583333,8.5875444,8.6109514
1793,1902.666667,8.5779696,8.6076384
1794,1902.75,8.5739107,8.6044388
1795,1902.833333,8.5669289,8.6013489
1796,1902.916667,8.5599251,8.5983639
1797,1903,8.5364037,8.5954828
1798,1903.083333,8.5175848,8.5973988
1799,1903.166667,8.5034895,8.5992775
1800,1903.25,8.4899473,8.6011209
1801,1903.333333,8.4920244,8.6029301
1802,1903.416667,8.5107164,8.6047058
1803,1903.5,8.5262108,8.6064491
1804,1903.583333,8.4611502,8.6081619
1805,1903.666667,8.3640423,8.6098433
1806,1903.75,8.326705,8.6114941
1807,1903.833333,8.3061619,8.6131163
1808,1903.916667,8.306284,8.6147118
1809,1904,8.3134432,8.6162777
1810,1904.083333,8.2998552,8.6178179
1811,1904.166667,8.3037195,8.6193314
1812,1904.25,8.2896471,8.62082
1813,1904.333333,8.2910967,8.6222839
1814,1904.416667,8.3516092,8.623724
1815,1904.5,8.3900919,8.6251402
1816,1904.583333,8.4447889,8.6265335
1817,1904.666667,8.4081879,8.6279049
1818,1904.75,8.4209347,8.6292543
1819,1904.833333,8.4337626,8.6305838
1820,1904.916667,8.4491119,8.6318913
1821,1905,8.4611416,8.6331787
1822,1905.083333,8.4897623,8.6344471
1823,1905.166667,8.5000677,8.6356964
1824,1905.25,8.5340528,8.6369267
1825,1905.333333,8.5582523,8.6381388
1826,1905.416667,8.55863,8.6393328
1827,1905.5,8.5553589,8.6405096
1828,1905.583333,8.5390768,8.6416693
1829,1905.666667,8.5762405,8.6428127
1830,1905.75,8.6001797,8.643939
1831,1905.833333,8.6714849,8.64505
1832,1905.916667,8.6976547,8.6461449
1833,1906,8.7266912,8.6472254
1834,1906.083333,8.7289095,8.6482897
1835,1906.166667,8.74088,8.6493406
1836,1906.25,8.7388611,8.6503773
1837,1906.333333,8.751708,8.6513987
1838,1906.416667,8.6883707,8.6524067
1839,1906.5,8.7281656,8.6534014
1840,1906.583333,8.7054596,8.6543827
1841,1906.666667,8.6906834,8.6553497
1842,1906.75,8.6678047,8.6563053
1843,1906.833333,8.5802984,8.6572485
1844,1906.916667,8.5037069,8.6581783
1845,1907,8.4424047,8.6590967
1846,1907.083333,8.4056425,8.6600018
1847,1907.166667,8.3783798,8.6608963
1848,1907.25,8.3708334,8.6617794
1849,1907.333333,8.369319,8.6626501
1850,1907.416667,8.3490286,8.6635094
1851,1907.5,8.2801733,8.6643572
1852,1907.583333,8.3177557,8.6651945
1853,1907.666667,8.3722353,8.6660213
1854,1907.75,8.334445,8.6668367
1855,1907.833333,8.3567915,8.6676416
1856,1907.916667,8.4162779,8.6684361
1857,1908,8.4612865,8.66922
1858,1908.083333,8.4991074,8.6699924
1859,1908.166667,8.4981432,8.6707554
1860,1908.25,8.5152817,8.6715088
1861,1908.333333,8.4756708,8.6722527
1862,1908.416667,8.4759035,8.6729851
1863,1908.5,8.4766922,8.6737089
1864,1908.583333,8.3997965,8.6744213
1865,1908.666667,8.3939772,8.6751251
1866,1908.75,8.4236002,8.6758184
1867,1908.833333,8.3976583,8.6765032
1868,1908.916667,8.3531065,8.6771784
1869,1909,8.3259029,8.6778421
1870,1909.083333,8.3142385,8.6784983
1871,1909.166667,8.344615,8.6791439
1872,1909.25,8.3442068,8.679781
1873,1909.333333,8.3738422,8.6804075
1874,1909.416667,8.4627218,8.6810255
1875,1909.5,8.4825583,8.6816339
1876,1909.583333,8.5609102,8.6822329
1877,1909.666667,8.5634108,8.6828222
1878,1909.75,8.5625439,8.683403
1879,1909.833333,8.6078968,8.6839743
1880,1909.916667,8.6422453,8.6845369
1881,1910,8.6539335,8.6850891
1882,1910.083333,8.6768236,8.6856337
1883,1910.166667,8.6740007,8.6861687
1884,1910.25,8.6616373,8.6866951
1885,1910.333333,8.6451712,8.6872129
1886,1910.416667,8.5580359,8.6877213
1887,1910.5,8.5096397,8.6882229
1888,1910.583333,8.4588985,8.688715
1889,1910.666667,8.4238901,8.6891994
1890,1910.75,8.405221,8.6896772
1891,1910.833333,8.3952913,8.6901464
1892,1910.916667,8.3812017,8.690608
1893,1911,8.3733654,8.6910629
1894,1911.083333,8.3453779,8.6915102
1895,1911.166667,8.3242779,8.6919508
1896,1911.25,8.3140421,8.6923838
1897,1911.333333,8.3371496,8.692812
1898,1911.416667,8.3884211,8.6932325
1899,1911.5,8.443181,8.6936474
1900,1911.583333,8.5016356,8.6940546
1901,1911.666667,8.5847483,8.6944571
1902,1911.75,8.5898571,8.6948538
1903,1911.833333,8.6212072,8.6952438
1904,1911.916667,8.6559458,8.6956291
1905,1912,8.685338,8.6960096
1906,1912.083333,8.6580992,8.6826429
1907,1912.166667,8.6214809,8.6696634
1908,1912.25,8.5849676,8.6570597
1909,1912.333333,8.5134878,8.6448193
1910,1912.416667,8.4896202,8.6329327
1911,1912.5,8.4686127,8.6213903
1912,1912.583333,8.4415321,8.6101818
1913,1912.666667,8.371129,8.5992985
1914,1912.75,8.3881826,8.5887299
1915,1912.833333,8.3620424,8.5784683
1916,1912.916667,8.323597,8.5685043
1917,1913,8.2937355,8.5588303
1918,1913.083333,8.3297396,8.5631771
1919,1913.166667,8.3842907,8.5674057
1920,1913.25,8.4282408,8.5715208
1921,1913.333333,8.4910221,8.5755234
1922,1913.416667,8.5298824,8.5794182
1923,1913.5,8.6122885,8.5832081
1924,1913.583333,8.7251654,8.5868959
1925,1913.666667,8.7849913,8.5904856
1926,1913.75,8.8156071,8.5939779
1927,1913.833333,8.8235092,8.5973768
1928,1913.916667,8.8681393,8.6006851
1929,1914,8.9088488,8.6039057
1930,1914.083333,8.919404,8.6070404
1931,1914.166667,8.9237843,8.6100931
1932,1914.25,8.9363813,8.6130648
1933,1914.333333,8.962616,8.6159563
1934,1914.416667,8.9420567,8.6187744
1935,1914.5,8.9086857,8.6215181
1936,1914.583333,8.8158178,8.6241894
1937,1914.666667,8.8156214,8.626792
1938,1914.75,8.8294487,8.6293278
1939,1914.833333,8.8755693,8.6317978
1940,1914.916667,8.8933907,8.6342039
1941,1915,8.8826475,8.636549
1942,1915.083333,8.9015198,8.638834
1943,1915.166667,8.9038773,8.6410618
1944,1915.25,8.9057312,8.6432333
1945,1915.333333,8.8685217,8.6453495
1946,1915.416667,8.9060144,8.6474133
1947,1915.5,8.9107323,8.6494265
1948,1915.583333,8.9423847,8.6513891
1949,1915.666667,8.923749,8.6533031
1950,1915.75,8.9044809,8.6551714
1951,1915.833333,8.8512545,8.6569948
1952,1915.916667,8.8044863,8.6587734
1953,1916,8.7687788,8.660511
1954,1916.083333,8.731967,8.6622066
1955,1916.166667,8.7169123,8.6638622
1956,1916.25,8.7042961,8.6654787
1957,1916.333333,8.7099648,8.6670589
1958,1916.416667,8.6463099,8.6686029
1959,1916.5,8.5361261,8.6701107
1960,1916.583333,8.4907761,8.671586
1961,1916.666667,8.4469395,8.673028
1962,1916.75,8.417841,8.6744385
1963,1916.833333,8.4027891,8.6758175
1964,1916.916667,8.3564615,8.6771679
1965,1917,8.3562899,8.6784887
1966,1917.083333,8.3749981,8.6797829
1967,1917.166667,8.363658,8.6810503
1968,1917.25,8.3646193,8.682291
1969,1917.333333,8.3236408,8.683507
1970,1917.416667,8.3511477,8.6846991
1971,1917.5,8.3525896,8.6858683
1972,1917.583333,8.3284855,8.6870155
1973,1917.666667,8.3312664,8.6881399
1974,1917.75,8.3603735,8.6892452
1975,1917.833333,8.3411169,8.6903286
1976,1917.916667,8.3484125,8.6913939
1977,1918,8.3445473,8.69244
1978,1918.083333,8.3220596,8.6934681
1979,1918.166667,8.3208237,8.694479
1980,1918.25,8.3331347,8.6954746
1981,1918.333333,8.4049444,8.696454
1982,1918.416667,8.3925257,8.6974173
1983,1918.5,8.4280043,8.6983662
1984,1918.583333,8.4543505,8.6993017
1985,1918.666667,8.4812269,8.7002239
1986,1918.75,8.4728899,8.7011337
1987,1918.833333,8.5434971,8.7020302
1988,1918.916667,8.5798092,8.7029152
1989,1919,8.6060171,8.7037897
1990,1919.083333,8.6247778,8.7046537
1991,1919.166667,8.6516132,8.7055073
1992,1919.25,8.6564131,8.7063513
1993,1919.333333,8.6498575,8.7071857
1994,1919.416667,8.6347437,8.7080126
1995,1919.5,8.6633177,8.7088318
1996,1919.583333,8.7113905,8.7096415
1997,1919.666667,8.7053442,8.7104454
1998,1919.75,8.7484102,8.7112417
1999,1919.833333,8.7323809,8.7120323
2000,1919.916667,8.7473278,8.7128162
2001,1920,8.7409773,8.7135944
2002,1920.083333,8.7429781,8.7143669
2003,1920.166667,8.7356215,8.7151356
2004,1920.25,8.7207232,8.7158995
2005,1920.333333,8.6914387,8.7166576
2006,1920.416667,8.6992912,8.717412
2007,1920.5,8.6473942,8.7181625
2008,1920.583333,8.6643152,8.7189093
2009,1920.666667,8.6881819,8.7196522
2010,1920.75,8.6740837,8.7203903
2011,1920.833333,8.6854239,8.7211266
2012,1920.916667,8.6983728,8.721859
2013,1921,8.7242537,8.7225876
2014,1921.083333,8.7416058,8.7233143
2015,1921.166667,8.728734,8.7240381
2016,1921.25,8.7352571,8.7247601
2017,1921.333333,8.7595043,8.7254772
2018,1921.416667,8.7795362,8.7261944
2019,1921.5,8.8690166,8.7269068
2020,1921.583333,8.8007536,8.7276182
2021,1921.666667,8.7454586,8.7283278
2022,1921.75,8.7511396,8.7290354
2023,1921.833333,8.7522335,8.7297401
2024,1921.916667,8.7416239,8.730444
2025,1922,8.737606,8.7311459
2026,1922.083333,8.7227345,8.7318459
2027,1922.166667,8.7267351,8.7325449
2028,1922.25,8.7175322,8.7332411
2029,1922.333333,8.6954432,8.7339373
2030,1922.416667,8.7134008,8.7346315
2031,1922.5,8.7104654,8.7353239
2032,1922.583333,8.7324028,8.7360144
2033,1922.666667,8.7437353,8.7367048
2034,1922.75,8.7168093,8.7373943
2035,1922.833333,8.6619129,8.7380819
2036,1922.916667,8.6348619,8.7387686
2037,1923,8.6266756,8.7394543
2038,1923.083333,8.6009912,8.740139
2039,1923.166667,8.6041842,8.7408218
2040,1923.25,8.6173725,8.7415047
2041,1923.333333,8.6583748,8.7421875
2042,1923.416667,8.6814156,8.7428675
2043,1923.5,8.7011557,8.7435474
2044,1923.583333,8.6848822,8.7442265
2045,1923.666667,8.7186756,8.7449045
2046,1923.75,8.7690763,8.7455807
2047,1923.833333,8.79247,8.7462578
2048,1923.916667,8.8280926,8.746933
2049,1924,8.8339853,8.7476072
2050,1924.083333,8.8622341,8.7482805
2051,1924.166667,8.8633432,8.7489538
2052,1924.25,8.8654451,8.7496262
2053,1924.333333,8.838912,8.7502966
2054,1924.416667,8.839076,8.750967
2055,1924.5,8.7977648,8.7516375
2056,1924.583333,8.7898626,8.752305
2057,1924.666667,8.7673168,8.7529726
2058,1924.75,8.7396536,8.7536402
2059,1924.833333,8.7792406,8.7543058
2060,1924.916667,8.7662649,8.7549706
2061,1925,8.7443943,8.7556343
2062,1925.083333,8.7283392,8.7424231
2063,1925.166667,8.741353,8.7296047
2064,1925.25,8.7457037,8.7171698
2065,1925.333333,8.7445164,8.7051058
2066,1925.416667,8.7394266,8.6934032
2067,1925.5,8.8151207,8.6820517
2068,1925.583333,8.9122057,8.6710415
2069,1925.666667,8.9955482,8.6603613
2070,1925.75,9.0605745,8.6500034
2071,1925.833333,9.0437555,8.6399574
2072,1925.916667,9.0329027,8.6302147
2073,1926,9.0486078,8.6207676
2074,1926.083333,9.0537119,8.6254797
2075,1926.166667,9.064002,8.6300755
2076,1926.25,9.074276,8.6345577
2077,1926.333333,9.1097536,8.6389294
2078,1926.416667,9.1099424,8.6431923
2079,1926.5,9.017745,8.6473522
2080,1926.583333,8.9234705,8.6514101
2081,1926.666667,8.8669558,8.6553688
2082,1926.75,8.768033,8.6592321
2083,1926.833333,8.7514162,8.6630001
2084,1926.916667,8.773243,8.6666794
2085,1927,8.7756834,8.6702681
2086,1927.083333,8.7876844,8.6737719
2087,1927.166667,8.7733879,8.6771917
2088,1927.25,8.7856302,8.6805305
2089,1927.333333,8.8075228,8.6837902
2090,1927.416667,8.8109217,8.6869726
2091,1927.5,8.8045321,8.6900797
2092,1927.583333,8.8629847,8.6931143
2093,1927.666667,8.8859072,8.6960773
2094,1927.75,8.9095993,8.6989717
2095,1927.833333,8.9288435,8.7017994
2096,1927.916667,8.9362707,8.7045622
2097,1928,8.9259014,8.7072601
2098,1928.083333,8.9292307,8.7098961
2099,1928.166667,8.9270697,8.712472
2100,1928.25,8.9093571,8.7149887
2101,1928.333333,8.8800354,8.7174492
2102,1928.416667,8.8749971,8.7198534
2103,1928.5,8.9206343,8.7222033
2104,1928.583333,8.8305922,8.7245007
2105,1928.666667,8.7326269,8.7267466
2106,1928.75,8.7456312,8.728941
2107,1928.833333,8.7325296,8.7310877
2108,1928.916667,8.7073545,8.7331877
2109,1929,8.6919127,8.73524
2110,1929.083333,8.6635752,8.7372475
2111,1929.166667,8.6659365,8.7392111
2112,1929.25,8.6491013,8.7411318
2113,1929.333333,8.6473627,8.7430105
2114,1929.416667,8.6339045,8.7448483
2115,1929.5,8.5388269,8.7466459
2116,1929.583333,8.5684242,8.7484055
